2020,TX,15,115605,109017,228917,1,d
2020,TX,16,154108,84006,238114,1,d
2020,TX,17,125565,171390,306873,0,r
2020,TX,18,180952,58033,246895,1,d
2020,TX,19,60583,198198,265052,1,r
2020,TX,20,175078,89628,270723,1,d
2020,TX,21,205780,235740,453750,1,r
2020,TX,22,181998,210259,408048,0,r
2020,TX,23,137693,149395,295457,0,r
2020,TX,24,163326,167910,344021,0,r
2020,TX,25,165697,220088,393523,1,r
2020,TX,26,161009,261963,432215,1,r
2020,TX,27,95466,172305,273253,1,r
2020,TX,28,137494,91925,235844,1,d
2020,TX,29,111305,42840,156473,1,d
2020,TX,30,204928,48685,264464,1,d
2020,TX,31,176293,212695,397910,1,r
2020,TX,32,178542,157867,343687,1,d
2020,TX,33,105317,39638,157606,1,d
2020,TX,34,111439,84119,201027,1,d
2020,TX,35,176373,80795,269797,1,d
2020,TX,36,73418,222712,302549,1,r
2020,UT,1,104194,237988,342182,0,r
2020,UT,2,129762,208997,354224,1,r
2020,UT,3,96067,246674,358670,1,r
2020,UT,4,175923,179688,376701,1,d
2020,VT,1,238827,95830,354295,1,d
2020,VA,1,186923,260614,447537,1,r
2020,VA,2,185733,165031,359934,1,d
2020,VA,3,233326,107299,340625,1,d
2020,VA,4,241142,149625,390767,1,d
2020,VA,5,190315,210988,401303,0,r
2020,VA,6,134729,246606,381335,1,r
2020,VA,7,230893,222623,453516,1,d
2020,VA,8,301454,95365,396819,1,d
2020,VA,9,0,0,0,1,r
2020,VA,10,268734,206253,474987,1,d
2020,VA,11,280725,111380,392105,1,d
2020,WA,1,249944,176407,426351,1,d
2020,WA,2,255252,148384,403636,1,d
2020,WA,3,181347,235579,416926,1,r
2020,WA,4,102667,202108,304775,1,r
2020,WA,5,155737,247815,403552,1,r
2020,WA,6,247429,168783,416212,1,d
2020,WA,7,387109,78240,465349,1,d
2020,WA,8,213123,198423,411546,1,d
2020,WA,9,258771,89697,348468,1,d
2020,WA,10,288977,0,288977,0,d
2020,WV,1,81177,180488,261665,1,r
2020,WV,2,100799,172195,272994,1,r
2020,WV,3,64927,161585,226512,1,r
2020,WI,1,163170,238271,401441,1,r
2020,WI,2,318523,138306,456829,1,d
2020,WI,3,199870,189524,389394,1,d
2020,WI,4,232668,70769,311348,1,d
2020,WI,5,175902,265434,441336,0,r
2020,WI,6,164239,238874,403113,1,r
2020,WI,7,162741,252048,414789,1,r
2020,WI,8,149558,268173,417731,1,r
2020,WY,1,66576,185732,270367,1,r
