year,state,district,voteage_pop,voteage_m,voteage_f,race_pop,race_white,race_black,race_asian,race_hisp,ed_pop,ed_ba,ed_grdeg,age_pop,age_20_24,age_25_34,age_35_44,age_45_54,age_55_59,age_60_64,age_18_plus,age_21_plus,age_65_plus,inc_pop,inc_less_10,inc_10_14,inc_15_24,inc_25_34,inc_35_49,inc_50_74,inc_75_99,inc_100_149,inc_150_199,inc_200_plus
2018,AK,1,532244,279792,252452,737438,474555,36659,63855,53069,485353,89635,56793,737438,49107,117688,97020,89333,47300,46012,553978,524838,88000,254551,11444,8384,16322,16783,26253,49251,34149,48405,21159,22401
2018,AL,1,544464,256603,287861,715346,479949,200093,14250,24141,491625,79243,40961,715346,42514,89384,85553,91122,51510,46973,552917,525972,127083,272626,23918,16420,33427,31146,38292,47874,32354,28383,10952,9860
2018,AL,2,516295,243971,272324,678122,426674,226877,10611,24953,461832,65914,38477,678122,46469,89934,81055,86722,45788,42971,524810,500361,115362,254315,25282,15983,30536,24481,34171,45426,31675,29838,9333,7590
2018,AL,3,543854,261066,282788,708409,490987,191310,15705,22102,476946,61435,42255,708409,53788,89779,83351,91677,46240,46380,554393,517380,119519,264595,29780,17232,32337,27053,32313,45713,31069,29108,11427,8563
2018,AL,4,515701,248166,267535,686297,591084,56332,5447,44731,471464,51598,32086,686297,41383,80162,81963,87644,45752,47800,530790,503645,128143,256963,21203,17159,35337,31107,34057,43117,30039,28728,8626,7590
2018,AL,5,551968,267633,284335,725634,539903,138967,17369,38726,502702,108527,62328,725634,44893,97027,89853,96120,55636,44341,567616,537093,119725,290207,18096,14512,30460,27170,38341,51453,36207,41080,17934,14954
2018,AL,6,535753,255440,280313,713595,556700,115401,18307,33522,496342,113361,67024,713595,38157,94740,96229,94947,45068,46306,552559,527216,119052,266268,14258,9547,20688,20069,32242,46890,37439,45968,18016,21151
2018,AL,7,504177,230516,273661,660468,221541,420641,7541,23310,436553,56008,32820,660468,50606,94950,75476,77941,42706,44701,515681,473831,100779,250210,36621,19666,37108,27234,32135,41491,23689,21615,6087,4564
2018,AR,1,548710,270423,278287,724622,561702,129755,4682,24769,497168,55491,28617,724622,41098,92226,88669,88986,49191,46941,557175,531736,131155,282730,25779,20404,40229,35056,42820,51531,28259,25988,7197,5467
2018,AR,2,570220,271053,299167,765124,540548,185311,17280,40484,513347,92656,61400,765124,53731,104256,96178,95228,50591,45256,589069,553371,121838,294135,22950,15659,32115,29980,45504,48901,30323,40400,13186,15117
2018,AR,3,573113,277923,295190,819235,679803,32693,30499,120730,532481,93383,57603,819235,61115,117140,103568,100751,47973,45003,618462,578378,118046,309456,19144,15041,31694,32756,45803,58477,37084,38256,15297,15904
2018,AR,4,532069,255252,276817,704844,524043,140008,7764,44317,478943,54892,27233,704844,43804,79315,78638,85378,48279,50696,545159,511406,136637,270026,26698,19024,37758,32324,41356,47015,26496,26227,7921,5207
2018,AZ,1,568661,283123,285538,770392,504227,24839,20023,177124,509637,74290,54362,770392,54239,92362,90025,85856,46072,46493,592187,553196,148829,260716,22575,9455,26363,23580,35947,52772,32142,35627,12906,9349
2018,AZ,2,550044,267865,282179,724747,584070,40421,31655,211844,509692,99775,69966,724747,54871,94367,82827,80258,43752,51286,582856,552963,157202,299328,19133,14688,33582,27997,45062,56171,35369,37777,14853,14696
2018,AZ,3,500787,256566,244221,798359,564199,50426,21413,506933,486317,52489,26506,798359,72249,115429,97965,91693,40982,40829,586774,543882,99419,248402,20540,9307,29902,26619,36805,50127,32053,27960,9004,6085
2018,AZ,4,633528,318974,314554,809426,723818,22178,16774,160649,602060,78600,42303,809426,39313,82755,84556,87074,56897,66460,658309,631271,224318,324737,21842,14566,36019,35792,45688,69622,43244,36791,12830,8343
2018,AZ,5,587681,283913,303768,841344,700892,45807,53285,146748,559914,137435,76528,841344,42223,100831,117702,106401,47794,46043,623120,593395,141143,294051,10589,6243,19114,20931,29990,53002,39940,59062,27615,27565
2018,AZ,6,577899,279903,297996,783621,663178,35361,47241,140297,570764,159785,97325,783621,42689,106108,96923,109160,54326,54893,627417,605699,149354,324886,13587,7854,24258,24648,37728,56813,43860,52986,24431,38721
2018,AZ,7,454957,226970,227987,854749,607405,96101,29889,548361,493478,50561,26583,854749,70735,143244,114188,98483,40834,36133,595184,551132,60596,250303,18350,13140,28591,31320,44163,44209,31340,24164,7942,7084
2018,AZ,8,599423,281157,318266,794820,656356,51239,44489,160989,569369,110510,65803,794820,38518,91205,97171,98020,51211,48543,626839,600199,183219,294239,11436,8125,21339,23201,38303,57522,44415,52152,19190,18556
2018,AZ,9,562791,280089,282702,794188,586360,65690,57482,213397,539073,134587,81085,794188,74816,153027,101261,95517,48599,45646,636961,598683,95023,317636,19592,11448,28977,29400,40007,59836,40030,45388,20726,22232
2018,CA,1,553702,276469,277233,711282,605294,20062,29870,98995,505797,82759,42348,711282,49359,89957,75632,78507,49933,55886,573300,544755,155882,279836,17874,17115,28374,27961,36596,48386,33588,42129,14156,13657
2018,CA,10,493409,242938,250471,761485,573461,31934,74789,341074,487698,59333,25546,761485,51449,107199,99560,94973,46040,41043,560216,527387,98883,240621,10665,8894,22894,19060,29688,45215,30439,41739,16224,15803
2018,CA,11,508963,245241,263722,762290,419654,77129,142180,203319,538421,148719,99048,762290,45608,105959,99784,103207,53155,49035,599988,575516,127281,269243,10221,8426,14777,13059,24573,32733,33711,48657,28287,54799
2018,CA,12,571300,292211,279089,764043,365047,49756,279710,109698,615231,225111,152689,764043,37124,188821,125620,97942,40992,45642,662533,648801,116214,327144,18077,15153,19744,15517,19315,31832,28150,46723,37967,94666
2018,CA,13,536892,253135,283757,764304,312333,147500,191309,168664,548722,155012,124103,764304,53705,144531,111870,96601,45655,42004,624932,590769,108061,288611,16839,12156,20842,16938,25962,41278,29190,46390,29271,49745
2018,CA,14,511049,249886,261163,759415,328620,31832,297838,176159,552856,171079,108390,759415,43527,117558,106389,103376,51919,47970,613658,587337,125644,251995,8624,6172,10640,12152,15330,27861,29291,42199,32279,67447
2018,CA,15,503361,248705,254656,789174,314637,50250,313705,176316,547996,153301,99874,789174,42290,106212,124496,113840,51133,45438,604628,582903,106877,251826,6267,4937,8855,9952,16926,30451,27719,48175,33569,64975
2018,CA,16,423147,210027,213120,749967,422040,50472,76353,460662,444528,40955,19520,749967,57079,115983,95020,80355,40354,34682,527163,488200,78134,214157,17800,14829,26101,20882,30158,39040,27415,24836,7203,5893
2018,CA,17,438374,224282,214092,777468,222919,20793,462864,123567,562909,169320,168022,777468,40396,155323,115179,103005,48797,44527,617687,596797,96078,260959,7422,4660,11331,7885,11578,23347,21991,49760,40628,82357
2018,CA,18,491580,239626,251954,750295,474238,21341,205091,123135,528655,165300,176062,750295,40839,97084,108277,112079,50565,44455,585243,562585,116195,270798,8763,5634,10023,11266,16388,25683,23445,38913,32869,97814
2018,CA,19,482363,238475,243888,763028,334224,30183,246885,302495,516756,124413,73832,763028,53817,113634,108244,102166,47034,42705,590197,559806,102973,233952,7468,6869,11873,10536,17201,31172,26144,42574,28608,51507
2018,CA,2,534951,262941,272010,722370,575564,17816,44902,130024,518988,131634,92642,722370,41360,74703,88507,96438,51226,54611,578755,552455,153503,284468,11443,12619,21534,20466,27332,44587,30947,44491,27042,44007
2018,CA,20,434889,216679,218210,739352,428821,21021,55610,400149,472859,78478,54609,739352,60138,102308,93091,88309,42337,42834,560525,517639,103980,225394,9541,6477,16235,16559,24931,38527,28984,38485,20754,24901
2018,CA,21,354669,190018,164651,713625,510358,35856,34578,530114,416523,27071,11341,713625,61045,109660,100774,78001,35798,27676,498817,464281,64614,190073,14811,11222,24069,23943,29961,37727,18601,19661,6182,3896
2018,CA,22,483064,228078,254986,771095,523341,34323,76291,378325,475085,79056,45998,771095,52759,114685,94048,88753,39285,38971,549984,517151,99343,247092,12901,11183,22411,23804,31056,42722,30783,39309,16056,16867
2018,CA,23,490446,247112,243334,747852,558772,53962,50067,313758,482289,61485,35864,747852,45192,111043,93774,87146,47950,43797,545868,519793,98579,247855,20012,15169,23221,23339,29044,41313,30873,35513,15945,13426
2018,CA,24,508333,253408,254925,738707,605269,20620,50902,271396,473796,98442,66589,738707,78636,93591,82694,79775,44830,45443,588511,535214,127463,256673,14209,7917,16790,18562,26601,44213,33353,44209,23827,26992
2018,CA,25,482964,235314,247650,716257,453617,62304,77378,290118,467623,88965,44941,716257,46276,89989,89169,99570,52047,43059,532181,503925,93789,222661,13340,6725,13877,12372,22829,33656,27673,42861,23493,25835
2018,CA,26,480928,235049,245879,728927,590235,21659,61473,334782,490142,97232,61732,728927,49452,98973,91044,93099,51664,43705,559174,528142,111657,229606,8543,7108,13892,14564,25275,31730,33319,43082,23253,28840
2018,CA,27,471963,224505,247458,705509,266686,35444,296182,196507,513288,135673,85455,705509,38129,101136,90216,101204,49755,43920,566944,543075,127057,239888,13583,8710,19571,17101,24491,34760,28407,40410,21985,30870
2018,CA,28,502971,246827,256144,709450,489020,23004,109459,167571,551128,163950,86228,709450,38770,133134,104044,108508,50770,43936,600523,582860,110736,297507,19815,16045,24620,23346,27317,43861,33992,46001,21829,40681
2018,CA,29,402898,196524,206374,707741,389138,34181,62440,476581,474655,76201,23505,707741,53505,117192,98197,94746,45147,37005,547435,517642,82368,207024,11946,11576,20329,20768,29666,37002,25041,28366,12884,9446
2018,CA,3,504299,246961,257338,748104,512748,60632,107511,223566,480161,74985,52160,748104,63610,107369,87626,86806,43813,47329,570949,525697,107218,250729,14892,10164,17580,19439,30156,42727,33828,43074,19665,19204
2018,CA,30,529846,256236,273610,766513,475246,52654,121051,219514,548092,159916,85882,766513,52200,115520,108663,105577,55023,44188,617691,590660,119121,275934,11719,9874,17113,17541,27870,41606,35329,49757,27151,37974
2018,CA,31,482081,230379,251702,751527,472619,93186,65170,408571,475560,72014,45962,751527,56079,117822,97073,88746,46504,37029,553659,522216,88386,222791,10556,9728,19191,20970,24010,38866,29605,38334,15404,16127
2018,CA,32,449452,213040,236412,716199,369379,26552,144257,449372,478759,73134,31586,716199,55306,101695,94251,97343,44769,44137,554860,522143,96564,195295,7249,6331,17866,13669,22937,35125,27215,37300,15780,11823
2018,CA,33,517251,251819,265432,704818,506075,40218,127948,96694,509499,188453,144278,704818,39613,101051,92071,93829,46086,44422,571323,538577,132040,288478,14951,6389,15307,11552,16218,33940,30310,49976,32202,77633
2018,CA,34,425520,215755,209765,748812,259995,52007,162177,454579,541078,110688,44667,748812,52711,161955,113057,90065,41779,40374,610324,584745,93848,260836,22464,22255,28725,26654,35088,41556,26668,32244,11125,14057
2018,CA,35,450565,220837,229728,769589,341427,50536,66515,555178,477370,63198,21088,769589,67984,124133,107199,98006,40384,33150,571198,530655,74498,201610,8653,7502,15180,16258,24523,42832,32415,33133,12432,8682
2018,CA,36,536333,262414,273919,752138,500142,40560,38726,352652,549044,71466,45661,752138,40806,92650,86689,96704,50439,51000,606006,581668,171562,289261,24581,15888,39981,31109,36694,45556,30815,34281,14796,15560
2018,CA,37,468463,223584,244879,738174,355343,164885,91617,303939,515058,125743,79781,738174,62680,141692,102064,94670,42229,41527,596845,566133,92876,274939,21150,15130,22896,22598,29557,45596,30689,40419,18626,28278
2018,CA,38,481296,233542,247754,716331,292100,31754,133895,439296,491170,85957,36145,716331,48251,110606,90479,93886,47385,41264,557180,528341,107550,204009,8842,6987,13855,16013,22471,34170,27230,42382,17012,15047
2018,CA,39,486713,233873,252840,726541,366507,25319,256189,242318,499671,142997,65655,726541,52322,107269,88626,96475,49746,45693,568249,542109,111862,222659,8614,6148,10257,15142,21164,32324,28466,42099,27269,31176
2018,CA,4,573118,286496,286622,754525,636599,17033,57962,107905,546493,130084,62670,754525,37514,83032,92796,97357,55763,57664,599447,577452,159881,283468,11899,9185,19749,22717,29866,42978,37702,49582,25820,33970
2018,CA,40,340435,165988,174447,716470,410493,37527,21826,627822,446649,34816,13563,716470,54828,119136,102358,93437,35254,29041,521975,490070,67423,183200,10206,9939,19476,20097,28315,35577,25425,23317,6589,4259
2018,CA,41,478613,237023,241590,775626,388905,80327,63121,485439,468342,52433,30907,775626,70723,128553,96903,92037,42964,34350,568074,524501,73535,188128,8587,6135,13711,15648,23777,36859,28712,31293,13013,10393
2018,CA,42,538265,269677,268588,826801,529560,63970,90133,343578,522051,90502,46015,826801,51003,111091,115356,104541,52046,39507,595541,561768,99510,223844,8451,4463,10935,13088,20206,36805,29714,49430,26042,24710
2018,CA,43,454185,213003,241182,753696,307860,170662,117731,364583,505046,99321,41829,753696,51990,118978,104611,98586,48960,41367,576853,547531,92544,245576,16181,9034,20342,18199,31211,44147,33474,39353,16762,16873
2018,CA,44,395819,188238,207581,725177,320876,118048,42301,519448,453696,41894,17861,725177,50225,116764,100886,85289,37827,37606,523521,492612,75324,190906,13926,10259,17937,19512,25959,37409,24567,22899,10077,8361
2018,CA,45,532802,259823,272979,797608,495939,17934,230363,159203,549397,185981,118818,797608,52627,104477,105061,112644,58667,45725,626150,589921,122823,281020,15802,6078,11884,11838,21898,34300,29110,56220,39463,54427
2018,CA,46,408633,201808,206825,735139,420031,20927,96068,496851,471074,70693,25367,735139,60378,129938,99304,91091,41335,34816,554465,519380,74590,191713,8481,6924,15319,15474,21715,37084,28081,33110,15307,10218
2018,CA,47,491712,239510,252202,710853,363923,62542,178996,242234,497030,108929,53667,710853,50454,114042,97272,101885,47026,45550,563394,537444,91255,249015,13029,11149,18344,19276,28162,42427,34002,39683,21699,21244
2018,CA,48,529832,261462,268370,719486,459456,17502,166256,148913,526662,154237,93717,719486,41890,97736,91266,109097,52937,47852,584560,559177,127774,266926,11117,7699,16259,13034,20848,35969,34431,48884,29985,48700
2018,CA,49,519302,259293,260009,731513,572343,28880,77796,183459,503184,135662,88352,731513,48201,93186,92282,97404,50674,46809,570223,540966,122829,254413,8934,5467,13421,15067,23055,36874,29526,45616,29729,46724
2018,CA,5,508369,242276,266093,730955,453797,59915,98752,213555,519139,109942,57395,730955,43702,98840,95211,90269,50881,53731,580764,553860,130207,263687,9963,7807,16565,16224,27915,44422,36737,49309,27431,27314
2018,CA,50,513522,254481,259041,751551,600933,26581,54301,246319,505430,92050,52554,751551,48410,101648,99213,94468,50213,47680,574550,543772,112208,245440,11929,8256,15995,16235,27816,42246,30562,44870,24088,23443
2018,CA,51,445034,231666,213368,747510,503283,59143,67694,532365,476612,53410,20822,747510,59755,127171,92207,90157,42922,35783,558662,523967,88372,201521,12818,13192,22425,21903,30181,38641,25175,23844,8073,5269
2018,CA,52,546843,277751,269092,767172,505924,36089,180683,115282,540301,174777,147185,767172,56035,132934,107533,97141,47366,42707,616348,586376,112620,289177,11725,7822,11954,14974,24245,37404,36142,58317,36332,50262
2018,CA,53,563962,280508,283454,796701,513966,81716,140996,274402,545869,132629,72213,796701,65306,148682,114161,95633,42425,45498,631792,599669,99470,274582,9330,9373,19311,18559,26339,45919,39229,56055,28555,21912
2018,CA,6,506434,244392,262042,777985,386232,122990,158055,224299,516694,101443,52017,777985,50374,141243,105405,90146,41795,42357,585378,559357,95748,275253,16026,14973,26571,24407,34545,48669,35708,41348,17447,15559
2018,CA,7,537436,259003,278433,753640,474784,72469,147289,139092,522284,118713,60619,753640,44780,99062,102385,99177,52807,48662,584378,559163,120191,267550,12563,8109,19352,15747,27759,42836,36667,51752,29463,23302
2018,CA,8,477512,240107,237405,717107,535884,76830,31946,292229,458979,47488,28576,717107,47211,97271,88098,86197,43478,46962,523964,494754,96973,232969,15154,13336,26365,20927,30361,41928,30829,31352,12845,9872
2018,CA,9,482967,234940,248027,775148,439731,87627,140190,304076,489305,67808,30874,775148,53025,100177,98722,97763,45167,44252,564922,530784,103224,239810,10721,10612,20340,19880,25380,40775,30222,42409,21786,17685
2018,CO,1,619349,309603,309746,841497,658995,79091,39679,227592,610028,190096,119507,841497,49820,188387,130703,99453,46567,43924,676675,651092,100994,360309,20855,13169,25469,28622,39603,61486,42581,59819,31450,37255
2018,CO,2,619285,309961,309324,812357,733767,14525,38793,92806,552557,181036,128682,812357,71833,118425,102897,101782,52115,55249,655225,609116,122089,318851,16106,7738,19208,20326,31655,53179,40722,59316,31493,39108
2018,CO,3,565901,280001,285900,753595,675510,10987,10434,187724,522152,110078,56263,753595,44569,94030,92466,88154,53466,53850,590804,557064,140186,291169,19471,15623,28528,26841,42018,54149,41268,37701,14713,10857
2018,CO,4,598599,302689,295910,836061,749846,18346,29585,178614,559028,135781,65441,836061,46829,111821,112913,110243,53813,53435,628396,596164,116803,305869,11978,10247,19802,21588,32468,50515,42686,55965,29537,31083
2018,CO,5,603967,309714,294253,815466,661068,66443,35357,135271,544143,120913,81750,815466,61399,125689,103411,98178,52595,48957,627818,595183,115313,302267,14309,10239,26963,24552,36818,57516,44163,50126,19057,18524
2018,CO,6,567801,277947,289854,835273,614542,99645,66849,177001,561380,150419,88808,835273,49262,120559,123553,115410,52745,47931,629193,601874,101182,298909,10482,6251,17468,19276,33604,47661,44072,59584,27620,32891
2018,CO,7,576138,283711,292427,801315,696949,22708,33513,236119,550999,125666,71109,801315,50410,130745,115445,96998,50866,45657,620715,591617,111288,299383,12385,7659,18613,20878,37467,56690,41597,58740,25631,19723
2018,CT,1,523004,247490,275514,715049,496973,129111,44326,125592,501456,103361,82187,715049,42843,93877,86709,97926,49790,48302,564374,534717,124852,279563,16550,11127,21980,21322,27260,43185,34730,50906,26513,25990
2018,CT,2,548572,272014,276558,699657,596505,44979,29751,61938,495348,102818,77075,699657,52548,88501,76625,95988,54432,53747,570870,535359,126055,273946,11824,9718,18850,16664,27661,47107,37750,52441,25110,26821
2018,CT,3,535024,251948,283076,712272,514402,117048,38055,114435,502396,94023,89724,712272,51151,101414,84191,92542,49693,49676,576540,540022,124880,281432,15960,13524,20047,21336,29415,48362,37401,43733,25639,26015
2018,CT,4,496370,234779,261591,739090,526763,102506,51776,146040,504198,140386,117350,739090,44818,84636,92029,109698,53322,49321,570480,541117,115192,269293,16393,8246,15234,15596,22642,34326,27158,39115,27942,62641
2018,CT,5,511395,246253,265142,706597,553493,67869,31404,141805,489998,103440,76866,706597,48486,79463,85019,98488,53283,51577,555335,529003,122168,273857,12465,11047,23403,24039,31667,40938,31634,46078,23022,29564
2018,DC,1,526393,245922,280471,702455,296747,333496,38036,79249,500176,129782,172388,702455,52978,163467,105535,75526,36869,33153,575241,541913,85626,287476,26780,13332,15623,16939,22441,35032,30730,47391,26259,52949
2018,DE,1,720867,343826,377041,967171,659781,234961,45175,91975,679700,124178,88814,967171,59553,127399,112393,122887,68726,67539,764021,725369,180756,367671,22040,14567,30670,34266,42368,67040,50462,57871,24090,24297
2018,FL,1,601423,300883,300540,784532,601815,120231,32758,53522,540835,97551,56543,784532,53536,110258,95478,94773,53331,54590,616082,584702,132405,295098,17510,10811,26353,27556,44397,55567,38812,44496,14334,15262
2018,FL,10,546157,262516,283641,839504,479216,250982,50687,238792,566800,128436,59450,839504,50331,142636,120034,111057,48241,47047,636002,608712,97785,270167,17486,8992,26895,27709,38837,48756,33317,39504,12634,16037
2018,FL,11,652135,313750,338385,789849,693614,64204,14884,89397,623655,81855,49213,789849,30162,71685,68156,82111,53297,66737,668896,648502,281669,331750,21346,15803,42326,43606,51908,65745,38949,34555,10911,6601
2018,FL,12,605983,285091,320892,792410,686843,52571,28591,107036,587377,109165,59376,792410,35179,80951,93201,107051,54646,57563,637648,615657,193965,312209,16951,17648,32413,31931,46888,55628,39948,40495,15968,14339
2018,FL,13,584889,281217,303672,735935,580519,106177,33598,78500,566215,115074,60828,735935,39252,96586,82032,97604,60522,57887,618898,598837,171584,303069,19809,15131,32484,34762,41515,54038,36918,38362,16114,13936
2018,FL,14,534225,253933,280292,782973,531821,160931,48787,249606,538446,126080,76048,782973,51411,128462,112848,101101,50032,41489,611438,580065,104514,307827,22179,17191,31146,28185,40336,51042,34444,41118,15377,26809
2018,FL,15,578715,278594,300121,808723,598144,142721,30306,185313,555023,97139,45669,808723,54293,116355,96421,104884,54797,49617,629350,598445,132949,285074,16349,10362,26686,31258,41412,56756,37583,39410,14496,10762
2018,FL,16,638769,302288,336481,852096,709176,86527,23939,157171,635191,118545,85264,852096,39642,86071,94023,105322,62488,60444,691520,667090,226843,331394,15718,14276,27225,33180,44093,60369,40739,52799,19308,23687
2018,FL,17,615104,301114,313990,789236,680864,66395,13537,130252,600266,83268,49130,789236,33310,76300,73247,85772,50156,59009,650277,624600,255782,301158,17151,16350,34877,34783,42650,62738,33889,33459,11439,13822
2018,FL,18,599873,288462,311411,780772,611308,117882,22324,128302,589563,120376,76514,780772,36871,84769,87219,98396,62016,55740,641313,617302,201423,301578,18218,12518,25825,25551,41328,54544,36290,43984,18634,24686
2018,FL,19,631233,300597,330636,836359,711481,71021,19478,173271,643636,135238,85545,836359,39111,82426,82583,95490,58668,59831,698285,673810,264638,325244,19159,12868,31002,30726,44101,57273,38598,45687,19105,26725
2018,FL,2,573718,290954,282764,733749,587260,103460,17673,49645,519856,74503,44646,733749,50321,85971,91180,92203,50138,51910,591453,554870,148454,278448,20097,15878,32423,31316,44750,48905,33466,32552,10082,8979
2018,FL,20,507613,242726,264887,809153,295544,453619,32444,209094,538659,70937,37615,809153,57724,117556,106070,108477,50924,46733,616056,582502,108899,247772,17628,15207,29371,26558,40187,50201,26561,29025,6727,6307
2018,FL,21,546101,255769,290332,785042,601527,129229,28532,198016,583587,129080,79134,785042,42251,94969,87166,99809,50467,49675,641615,615218,201501,296189,16356,12018,29365,28586,37622,53291,35735,39210,19598,24408
2018,FL,22,534846,265302,269544,753363,575793,123590,27527,165952,570391,140635,91552,753363,35283,88528,96553,106300,57140,56302,617829,600863,165568,308398,19025,11158,25710,27251,36695,53481,34770,44935,21694,33679
2018,FL,23,510212,242283,267929,756447,533202,126060,45561,299664,533254,126351,87933,756447,41766,91687,99261,105838,52640,45993,593860,567833,137835,274559,21889,9920,20773,24234,33486,42338,33974,41787,20315,25843
2018,FL,24,477697,220770,256927,784469,337035,379875,15019,331349,538996,79023,40594,784469,51226,125506,107035,102795,48010,47679,609742,581906,107971,251800,26116,12837,37359,28235,41376,46338,24847,19871,6665,8156
2018,FL,25,453055,212439,240616,775326,697177,39565,11454,585299,565161,96918,54315,775326,45210,105175,96096,116943,51508,47803,630173,602009,147636,241423,15691,11714,27190,22422,33271,47995,29548,29164,12885,11543
2018,FL,26,476033,225950,250083,790373,624225,95648,14708,568892,540673,108101,47750,790373,53701,103376,105989,115244,55714,42901,616295,584807,117449,229243,14593,9001,21235,21035,29013,43540,30875,33824,15042,11085
2018,FL,27,464604,222276,242328,763812,669096,42264,20768,555585,575784,140120,107169,763812,38752,114296,111091,115476,50723,43494,628421,607290,140704,284927,23476,12765,29202,25225,30198,42588,31231,35765,20866,33611
2018,FL,3,579993,282160,297833,758275,565612,140072,34942,79676,506270,87314,56448,758275,66445,99751,92447,90537,50438,44889,601561,558387,128208,273236,24276,13487,28990,29462,37055,50983,32036,33145,11402,12400
2018,FL,4,614794,301588,313206,819177,662790,86192,48903,72602,578329,146450,91588,819177,48168,117134,105757,107896,57530,52782,648028,613444,137230,314432,13004,8925,24222,24121,36606,57004,45097,51732,24552,29169
2018,FL,5,541992,254528,287464,738862,331585,364463,28369,64891,483118,63613,32170,738862,63047,116022,91115,87282,48722,41712,569060,532472,98265,272454,28585,16964,35299,31765,42477,52914,27931,21918,7958,6643
2018,FL,6,621566,296982,324584,781896,641307,89507,18391,104987,583848,94081,48362,781896,40558,88323,81362,96089,59753,58015,641342,615718,200306,307602,20094,13894,30317,34959,46206,60818,38360,37182,12413,13359
2018,FL,7,581583,282311,299272,786041,583016,100180,51197,211449,539345,139871,81784,786041,63328,125078,106897,100313,46899,46097,632447,589023,114061,294369,17783,10581,24443,25578,34482,54252,38387,46970,17535,24358
2018,FL,8,610604,293057,317547,768139,639295,88837,26060,87477,578037,112338,65897,768139,35797,83905,78858,93473,59091,67145,631073,605878,195565,288761,15012,14549,28853,28152,37996,52385,38661,44222,15264,13667
2018,FL,9,644898,313560,331338,902812,670309,129736,34130,386712,619810,98397,56234,902812,58915,124739,124585,119732,51399,53780,702786,666381,145575,281177,15702,10189,29567,28054,44680,57583,36973,35488,12089,10852
2018,GA,1,550713,265885,284828,744385,467721,233924,19607,50819,494931,75354,51687,744385,53304,109849,97658,85652,47595,44962,570138,537914,109215,278248,21799,11689,33150,28904,37972,50433,35524,34232,11175,13370
2018,GA,10,565803,272442,293361,767352,515879,208733,21949,46502,498587,79105,55784,767352,60735,93674,97983,101539,49330,45080,587368,546875,110981,267759,20087,9785,26400,23220,34371,46564,35392,42227,17210,12503
2018,GA,11,559687,265122,294565,781313,570501,143537,34845,84514,525231,147428,79108,781313,53203,115253,105381,108877,48707,44829,600386,566057,102184,291526,14075,6004,18286,20794,34240,48495,40717,52326,24513,32076
2018,GA,12,540482,263096,277386,723334,417208,265599,17283,46212,469166,61515,40767,723334,56036,99443,90697,85995,45302,44835,554787,511217,102894,247424,24911,16599,29527,27465,33591,42276,28169,26334,9568,8984
2018,GA,13,523476,234458,289018,757521,220074,473279,26141,97758,494970,92237,55172,757521,46665,102935,109176,106112,49285,41936,560019,531123,85526,258975,12435,7436,23528,24716,34624,55562,33966,39497,15428,11783
2018,GA,14,516434,247683,268751,722873,620751,76186,8483,84580,482226,57251,29568,722873,46744,88405,96339,99456,48440,42326,548257,520400,107260,256402,16899,12747,28042,33585,36819,48687,27182,33646,11200,7595
2018,GA,2,498322,237183,261139,665539,281955,353384,11982,36737,437215,44648,30694,665539,50200,88435,81931,76455,42431,42460,510900,476544,105503,246910,33978,17296,33942,29239,34705,42121,23074,21895,6511,4149
2018,GA,3,548941,261012,287929,740700,499401,196626,22585,45194,494617,85134,48873,740700,47244,89765,93516,103168,47233,46069,565260,532468,114866,268358,17033,10874,25145,26407,34559,48293,33033,40356,15865,16793
2018,GA,4,527938,243040,284898,785104,210961,484738,53035,76482,518415,106073,63271,785104,51830,109916,103817,113852,46302,48871,591573,561182,95657,270528,15152,9500,24272,27221,36303,52732,36535,43236,13443,12134
2018,GA,5,587385,276291,311094,793039,251276,480795,36883,52678,524341,132540,101050,793039,72155,154780,112042,89504,44019,37301,625191,579235,86695,319839,30103,16496,30859,27222,38458,53329,37042,40933,17844,27553
2018,GA,6,496468,243742,252726,754299,518775,106212,103413,93027,524810,202396,130885,754299,34351,101598,112324,118142,51188,42707,574849,552598,98851,287599,7173,3842,13884,15379,28120,46305,32204,51661,32432,56599
2018,GA,7,486845,226855,259990,803976,434102,176509,123162,158430,517070,138537,82766,803976,50786,99681,119500,119912,51495,41775,587891,554837,84707,265599,12084,5979,15996,16748,31490,44876,39677,47600,24185,26964
2018,GA,8,527338,251135,276203,714720,446473,231670,16582,46945,474114,63165,42147,714720,48079,97538,88867,89923,45838,42625,545992,510677,109323,262218,27871,16349,30805,31579,35136,43968,28015,27126,10788,10581
2018,GA,9,556967,270985,285982,765320,672568,56080,13407,101876,522479,76934,49944,765320,48046,90971,91813,97743,50698,48488,593571,560684,142766,281627,15281,12665,29195,29202,36238,53101,37249,40282,14272,14142
2018,HI,1,509992,259092,250900,709286,122457,30726,483263,66279,506157,123324,62948,709286,45370,103758,95344,87785,43088,43212,565797,542532,132970,231296,11124,4347,13015,14845,21680,37979,30156,48636,24900,24614
2018,HI,2,506514,254001,252513,711205,223195,23118,324069,85077,489432,95504,51797,711205,45225,97267,86197,83605,43207,50659,551439,526917,128497,224013,12967,5495,14896,17867,26132,32712,30294,42829,19019,21802
2018,IA,1,580187,284027,296160,773628,701592,40731,17435,32452,520840,98178,43453,773628,51873,94650,90873,90727,54185,51185,597488,561198,139220,311514,15775,14809,26846,29489,41698,63948,46326,44593,14863,13167
