year,state,district,dem,rep,tot,incumbent,prevparty,voteage_pop,voteage_m,voteage_f,race_pop,race_white,race_black,race_asian,race_hisp,ed_pop,ed_ba,ed_grdeg,age_pop,age_20_24,age_25_34,age_35_44,age_45_54,age_55_59,age_60_64,age_18_plus,age_21_plus,age_65_plus,inc_pop,inc_less_10,inc_10_14,inc_15_24,inc_25_34,inc_35_49,inc_50_74,inc_75_99,inc_100_149,inc_150_199,inc_200_plus,"Gender,Male","Gender,Female","Age,18-34","Age,35-49","Age,50-64","Age,65 and Older","Income,Less Than $50K","Income,$50-100K","Income,$100K or More","Race,White","Race,Non-White","Education,HS or less","Education,College Graduate"
2020,LA,2,235320,63140,316982,1,d,592763,280529,312234,788021,247449,494456,22088,52181,546309,84434,54965,788021,48558,122581,103678,89635,52682,56891,612180,584133,120842,296502,38111,18931,35355,32560,35537,47111,29110,34815,12505,12467,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,LA,3,100275,230480,340120,1,r,579437,277582,301855,785101,548286,205388,15187,32885,524549,84785,37508,785101,45789,110513,102082,92121,48566,52837,591932,559251,118430,297618,31409,14158,36979,27344,34126,46981,36342,39729,15563,14987,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,LA,4,101970,204608,306578,1,r,555133,269729,285404,737674,448340,257485,10597,32679,497940,60163,35787,737674,48082,96316,91919,87824,44238,49179,565080,537594,128464,284771,34183,20079,37337,29254,34613,46356,30248,32332,10885,9484,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,LA,5,99566,209990,309556,0,r,554470,270866,283604,734377,445163,267217,8676,19978,491876,57648,31856,734377,48520,92668,95897,85682,53233,44482,562609,529036,119914,269916,30505,21220,34399,31795,37150,43208,27498,25643,10501,7997,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,LA,6,95541,265706,373996,1,r,592809,280259,312550,803704,550441,208159,21615,41501,528699,105336,54350,803704,61786,118411,108138,93689,43907,49089,615401,575633,115465,292384,23431,10594,23543,23177,33307,47916,40363,48992,21222,19839,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MA,1,0,0,0,1,d,561563,266707,294856,723831,606927,64165,20433,139602,505119,89722,65929,723831,50181,89779,84959,90013,51591,53201,576503,543872,135576,287065,17284,16564,27161,24561,32084,49656,33152,48574,19930,18099,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MA,2,249854,132220,382074,1,d,573313,272718,300595,759750,631470,51633,53425,79317,520484,118338,93573,759750,61777,95122,87002,104768,53469,53095,614908,568925,127028,289018,13837,11678,20264,19685,29574,43645,36777,52994,30767,29797,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MA,3,0,0,0,1,d,549542,271829,277713,771723,570854,41702,64325,164536,538304,119001,87653,771723,50977,107075,99378,104843,57087,53934,607142,577709,115987,287751,13332,10398,18675,18674,28999,43739,36495,48438,31169,37832,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MA,4,251102,160474,411576,0,d,562422,266087,296335,765466,640671,37766,66257,38257,529675,138655,136562,765466,49516,89884,93177,108198,55818,54722,602202,569859,127876,282691,11866,6952,17223,12785,20828,32921,31494,50014,35570,63038,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MA,5,294427,101351,395778,1,d,529999,254864,275135,768043,567113,52240,116231,76799,542354,153979,172107,768043,53486,123624,101790,96700,52654,44109,616459,587471,123477,296859,12857,8399,13443,14746,20351,35351,34112,56043,36569,64988,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MA,6,286377,150695,437072,1,d,571911,268198,303713,770998,654348,39918,41653,80627,549559,153073,107280,770998,45427,86775,94274,106800,60014,54619,615200,587956,147077,294824,9736,8446,18893,15169,22756,40686,36333,54128,36521,52156,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MA,7,267362,0,306037,1,d,555533,261307,294226,819035,405025,260262,100054,183075,555195,135527,126210,819035,87427,187457,108260,86861,42368,36952,679828,622442,93297,302369,28586,17360,19709,18022,25308,41123,34973,46215,29372,41701,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MA,8,310940,0,383000,1,d,573152,272535,300617,765516,571726,99532,69350,46832,564213,159330,118438,765516,42979,127991,97583,100224,55296,51400,623032,600210,131719,304233,13485,11441,16558,14515,22806,37070,34638,65066,39696,48958,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MA,9,260262,154261,424240,1,d,579757,273679,306078,748141,657251,37568,16397,44690,545673,129583,76783,748141,42570,84900,83231,95998,55291,55997,605452,578175,170256,305870,15039,12012,20636,23092,30056,48448,39767,58202,27073,31545,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MD,1,143877,250901,394778,1,r,567020,273439,293581,737341,603276,101671,21445,33554,518325,98786,72812,737341,44897,84890,81803,98037,54259,56020,583354,554138,143316,280274,11724,9320,19892,19749,26895,44221,39688,52893,25952,29940,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MD,2,224836,106355,331191,1,d,547348,259876,287472,750702,382427,294800,46451,57743,515050,97298,72338,750702,47625,115822,100414,92814,42523,53475,581213,552689,110002,281891,17066,7438,18839,20297,31043,50488,40292,51212,23075,22141,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MD,3,260358,112117,372475,1,d,559105,260878,298227,779502,481237,199585,70247,73563,533093,143468,135044,779502,48513,119639,104404,97342,50150,46536,602897,571356,115022,292767,12500,6666,10458,19646,22820,42163,39524,58874,31977,48139,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MD,4,282119,71671,353790,1,d,499522,232895,266627,758795,216598,412102,31728,132579,524525,107482,79109,758795,41854,110969,106003,98510,53621,48155,582717,556971,107267,274009,9542,5199,12659,15456,24080,48827,41665,54696,30949,30936,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MD,5,274210,123525,397735,1,d,548323,259765,288558,756743,354165,314960,41455,78451,513130,98758,77320,756743,54709,95180,94086,106717,52982,53947,590249,555370,110218,261745,10072,4120,9522,11351,20939,36212,36032,62344,35443,35710,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MD,6,215540,143599,366032,1,d,534386,260089,274297,769046,510251,126386,102569,100711,534906,121498,110187,769046,44230,99174,106465,105765,54269,51257,597502,568729,117976,274499,10297,7570,15741,16892,25442,41973,33640,52881,29013,41050,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MD,7,237084,92825,329909,1,d,539189,253218,285971,717158,255721,386547,62536,28944,504168,110810,91340,717158,45557,102418,91072,90031,51324,51986,571113,540697,117337,279322,26781,11546,23302,22466,31081,42198,27427,42469,19399,32653,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MD,8,274716,0,401873,1,d,522028,249861,272167,776393,493234,110881,86827,137626,540661,133681,160299,776393,44631,92483,102677,106738,54102,45912,604348,576508,138749,282260,9304,6143,13286,14771,18284,33456,34357,55027,34696,62936,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,ME,1,271004,165008,436012,1,d,550561,264141,286420,686731,642538,18766,15184,13182,509126,126423,80011,686731,37289,89417,79921,90026,51871,53865,562678,539814,144026,293012,13646,9630,22857,24925,36142,53802,42167,49166,19996,20681,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,ME,2,197835,175006,372841,1,d,528209,257903,270306,657481,620749,13547,8332,9885,482026,79299,43266,657481,37005,74814,73694,86403,50431,54732,535181,509826,141952,280606,15510,17142,31503,30705,42169,52084,36134,34788,11450,9121,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MI,1,153328,256581,416219,1,r,565370,285322,280048,697102,642735,13451,7730,13254,512016,84765,49213,697102,40391,75145,73080,81413,54763,58894,570443,545395,168721,298748,17084,14941,32219,33418,45520,61384,38602,34908,10055,10617,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MI,10,138179,271607,409786,0,r,554418,272654,281764,721753,663644,29444,15036,24426,512931,79910,47732,721753,41763,79968,83024,100270,56172,54418,570032,546182,139079,287019,12546,8884,19886,25977,35348,55290,38768,53598,22048,14674,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MI,11,226128,215405,450469,1,d,537952,264093,273859,735677,593221,43605,90191,32329,525011,145899,111905,735677,38673,89490,88467,106799,55305,55062,580147,557446,129888,292059,8323,5685,16614,17003,26810,47198,41361,56607,32068,40390,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MI,12,254957,117719,383823,1,d,525725,251851,273874,704912,547006,90481,48796,43948,466273,82060,80470,704912,66491,102390,82432,83997,45911,42390,560409,517165,109153,277907,16656,10870,22980,26307,32137,54829,35450,42071,17758,18849,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MI,13,223205,53311,285879,1,d,485588,227640,257948,672291,258937,374399,11300,51971,441701,43442,27156,672291,46508,102400,80256,82994,41132,38633,507146,479183,96286,264757,37123,19156,33886,30709,36868,45740,26355,23955,6754,4211,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MI,14,271370,62664,342303,1,d,496156,230572,265584,689939,234993,398707,42737,32746,472011,90698,74699,689939,42580,108467,80277,82854,42745,46553,527747,505506,111115,273932,27027,15757,25842,29797,37346,48192,26350,32106,13806,17709,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MI,2,154122,238711,403247,1,r,553948,270000,283948,746998,633304,59604,21649,72073,493749,92387,43336,746998,55904,97141,90498,84733,52417,45924,572700,536418,123036,280717,12058,9381,26395,26258,40963,60238,39515,41446,14504,9959,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MI,3,189769,213649,403418,0,,554738,273046,281692,752287,623004,81365,21615,60188,509559,106731,56650,752287,47394,109059,95512,91067,48405,49619,577422,547760,115897,283800,13548,10285,24063,25639,37596,50380,41355,46235,16880,17819,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MI,4,120802,242621,373245,1,r,554656,276350,278306,702887,658899,19096,10380,24643,485349,69303,44176,702887,50556,80770,77300,87752,51161,49731,559500,522857,138635,272535,16493,12737,27752,26514,41417,52630,34843,35270,14134,10745,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MI,5,196599,150772,361032,1,d,521742,249238,272504,672466,518850,131080,9166,34131,473345,62081,33451,672466,39104,83619,75988,84700,45718,54829,527184,505348,128491,284841,23747,13965,29897,35152,46937,51727,33457,30428,11186,8345,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MI,6,152085,211496,378420,1,r,542562,264833,277729,721508,612051,76002,15266,47106,483048,85350,52395,721508,57726,87154,85849,84074,48112,49558,561332,530074,128301,283902,18941,9932,25163,30307,40977,52286,40504,38885,14428,12479,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MI,7,159743,227524,387267,1,r,550964,275688,275276,710064,645163,41402,12933,31998,500720,84031,49677,710064,44074,82076,84506,91020,52978,54261,561397,535638,135879,280096,14332,9966,24063,26162,37386,53345,40560,43117,16660,14505,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MI,8,217922,202525,428344,1,d,562613,270124,292489,740750,630546,56109,43801,38636,495623,125109,84176,740750,61158,88390,88749,94895,53940,52261,588904,541088,117388,284819,12309,8990,20095,22890,31044,47346,37233,49988,25806,29118,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MI,9,230318,153296,399116,1,d,556032,265175,290857,718223,549812,114034,44295,18524,523291,100919,63074,718223,42452,115948,88091,96131,52950,45631,579672,558847,124540,304748,14043,11404,26547,30913,37841,56748,46580,45777,17237,17658,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MN,1,167890,179234,368572,1,r,497765,244261,253504,679003,604755,30265,25398,46456,455430,89698,51957,679003,45658,87061,80295,77809,43688,45402,521440,490878,121175,273667,9964,10769,22344,22318,35572,51835,43159,46125,17245,14336,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MN,2,204534,194954,424239,1,d,517880,253501,264379,717698,593539,50837,43858,46414,481445,131433,64552,717698,41555,88920,100318,93076,50161,45624,542075,514853,103346,266732,7315,5691,12177,15925,27163,42452,35953,59741,29317,30998,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MN,3,246666,196625,443291,1,d,528462,252533,275929,730214,564634,75224,72956,29233,509293,167722,87828,730214,35308,89294,101920,97058,54843,49745,558785,537289,116433,281550,7429,6060,10950,13528,22614,41227,40656,56559,33700,48827,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MN,4,245813,112730,388080,1,d,516588,248489,268099,719873,504711,93688,100966,48538,485867,135131,82145,719873,45903,109868,93935,82634,46612,44440,551339,522786,108378,269193,13233,8556,17664,18745,30136,44945,34891,52171,23327,25525,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MN,5,255924,102878,396781,1,d,535070,265476,269594,724373,487035,138643,48738,71650,505040,155074,88798,724373,52244,149217,101058,77942,41002,37531,576805,549808,98290,309153,16963,14316,21973,24945,36564,50699,45633,47448,24199,26413,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MN,6,140853,270901,411754,1,r,533104,268510,264594,729029,647996,38282,24868,24837,478637,110326,45076,729029,45325,90647,98101,93346,52830,46174,544344,513070,97539,263748,7694,5790,12880,14463,27072,46985,40368,59150,27902,21444,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MN,7,144840,194066,363115,1,d,501373,248247,253126,668096,603675,14520,8391,34594,453032,75963,29820,668096,40927,75133,76505,72089,47702,47465,510584,484086,134138,275213,13944,12001,22522,24395,38264,55922,41873,42274,14108,9910,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MN,8,147853,223432,393475,1,r,527314,264847,262467,671346,621243,12657,8449,12495,478468,77483,40220,671346,38454,75438,78267,78856,49643,54072,531591,509908,142192,283312,15247,12748,25063,24720,34493,57744,39602,47253,14676,11766,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MO,1,249087,59940,315793,0,d,547921,252790,295131,727772,308948,371733,29083,25856,499521,91555,76000,727772,51075,125552,92909,81769,45044,47887,570177,543622,106360,320959,29659,19783,33089,32724,44445,62766,35601,36870,13599,12423,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MO,2,204540,233157,449344,1,r,576008,272062,303946,751926,666694,34575,41837,23553,541357,160405,120193,751926,39425,87548,90963,95184,58161,57882,595216,575147,151619,307657,9895,4722,16064,19409,30519,48419,43550,58663,32259,44157,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MO,3,116095,282866,407305,1,r,608065,302593,305472,802919,736085,41064,13636,21486,554777,103767,53490,802919,45565,101437,105535,101301,58286,54284,617791,591050,133934,307761,11945,9722,21451,23813,39499,58933,48771,57367,19312,16948,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MO,4,107635,245247,362836,1,r,590595,290543,300052,775664,688277,50335,20838,30373,510236,77284,55135,775664,62415,100018,92399,85607,49249,51422,604961,559344,131541,293159,17566,14675,30642,31526,41747,54755,39300,39377,12519,11052,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MO,5,207180,135934,352386,1,d,579431,277850,301581,777659,534414,180666,18883,72855,535994,103015,56447,777659,48090,122798,97156,90923,51375,51214,601151,574223,122528,324295,22807,12661,34708,31239,46220,60527,42360,45300,15832,12641,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MO,6,118926,258709,385779,1,r,586958,285831,301127,777104,693307,47941,16637,32999,525235,97673,53752,777104,46562,95027,96768,97147,54748,49838,594755,560792,131707,290828,15214,11970,25823,26350,37095,53580,40579,48631,18241,13345,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MO,7,98111,254318,368002,1,r,594430,287120,307310,787917,717901,25282,14245,42898,529184,86832,44817,787917,59212,103721,92818,90749,49324,52038,609265,573718,140534,322806,25038,17702,38508,37280,48060,65614,34845,34962,11408,9389,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MO,8,70561,253811,330226,1,r,566910,280110,286800,736467,677313,40601,7821,14314,509858,55277,35639,736467,42648,87621,88161,87965,54107,52284,571417,544872,139720,290872,23703,20578,36950,31248,46756,54510,33338,30582,6779,6428,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MS,1,104008,228787,332795,1,r,579478,276930,302548,769026,513762,228180,9789,25750,510727,66016,43607,769026,53874,92158,99078,97801,50762,47335,589185,550670,123593,278795,18478,16857,32758,29965,40639,49375,37278,31975,12447,9023,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MS,2,196224,101010,297234,1,d,519040,245667,273373,692452,211581,470024,3995,12888,453070,52592,33522,692452,46685,87913,88772,76352,46007,42454,523742,489425,111572,251496,33385,17949,38738,28680,37205,40463,22784,19976,6531,5785,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MS,3,120782,221064,341846,1,r,560442,264922,295520,738992,447016,265639,10517,17446,493902,78887,52126,738992,53309,91517,93687,88379,46344,49922,568222,534155,124053,280709,27374,21040,30502,26482,35226,48992,33181,33403,12860,11649,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MS,4,0,0,0,1,r,587363,279686,307677,775679,554611,192654,16147,34059,521965,73217,41784,775679,46921,96639,98073,99025,49608,51034,596580,557174,127586,289229,22835,16349,35949,37848,37998,52688,29582,34523,12333,9124,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,MT,1,262340,339169,601509,0,r,831760,415318,416442,1068778,940423,14608,17354,40328,741950,171309,77839,1068778,68359,133119,132472,117178,72614,78658,842254,798199,207909,437651,23489,21550,44357,39725,62899,81763,58858,62882,23210,18918,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NC,1,188870,159748,348618,1,d,570191,261649,308542,763500,359842,352742,17872,68869,519898,82938,67177,763500,58997,105162,91456,92056,52203,48470,607451,567394,130551,305873,27583,19029,34409,30714,46367,51906,36536,34177,12267,12885,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NC,10,128189,284095,412284,1,r,591040,279075,311965,771791,626605,104863,16406,54875,549139,94992,48811,771791,42777,94680,92698,104504,55049,51810,610757,583212,150398,298394,18923,16276,31135,31243,41737,57624,36191,37302,14730,13233,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NC,11,190609,245351,450145,0,r,607938,291752,316186,772612,691103,32402,10707,51806,570240,95333,54661,772612,42153,89513,86159,101713,54421,58101,631478,603940,180333,323519,16172,17692,35879,36855,48813,62429,42546,39256,13036,10841,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NC,12,0,0,0,1,d,599115,277033,322082,891792,400802,351957,60268,141418,598431,164659,83449,891792,62832,165661,133509,114054,49373,42554,685450,649930,93280,341716,17373,12942,23846,30353,48215,67599,45469,48644,20987,26288,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NC,13,124684,267181,391865,1,r,581381,275374,306007,780466,530622,191178,32702,66379,536460,108032,55796,780466,50588,107907,88327,105287,52388,49308,613296,575051,133243,306521,19015,13590,31355,32587,42970,55485,40015,42536,14216,14752,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NC,2,311887,172544,495345,0,r,636164,306035,330129,888547,638363,183191,30501,86596,598266,153374,75897,888547,45176,104802,126535,124964,62739,53772,668018,632786,125454,321361,13832,9993,24994,23546,37074,50682,42082,60130,29102,29926,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NC,3,132752,229800,362552,1,r,581048,294341,286707,761753,557793,166869,19651,64167,508338,84337,44090,761753,66426,100561,84955,89138,48186,49859,597623,560714,135639,296678,17286,14273,30984,32435,43293,56591,36791,40535,13884,10606,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NC,4,332421,161298,493719,1,d,610536,289710,320826,873270,523931,208199,89472,99150,581808,181286,143781,873270,69929,142171,125425,118304,49964,42209,683496,637611,103735,337926,16969,8142,20607,27487,37360,56820,43764,56956,33481,36340,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NC,5,119846,257843,385244,1,r,583346,277509,305837,765013,606473,119622,15218,76787,529567,89246,52446,765013,54099,94347,88740,97176,56859,50755,608913,569300,141690,305576,23556,15732,37345,33739,43728,52061,38270,36988,11560,12597,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NC,6,253531,153598,407129,0,r,581560,273672,307888,791470,561103,175390,16156,83394,548564,90003,48612,791470,44354,90578,95054,108668,58087,53388,615446,584682,142789,305260,19397,17568,32162,29800,41302,57623,39500,40439,14046,13423,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NC,7,179045,272443,451488,1,r,621515,292988,328527,816402,608631,161854,12144,79568,574460,105990,55855,816402,50379,98032,95271,96100,54700,61406,650235,612783,168951,319329,21538,16114,31176,32654,49344,58134,40010,41169,14308,14882,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NC,8,177781,202774,380555,1,r,591696,288910,302786,815055,526577,211661,31351,89408,538634,96692,52090,815055,58044,121361,98714,97505,52150,45517,619899,587440,123387,298572,19841,13747,27915,28312,46187,57810,39713,37184,14064,13799,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NC,9,179463,224661,404124,1,r,574114,273224,300890,796413,512665,164204,29753,60578,533272,124538,67100,796413,43374,86888,105818,113731,54362,50988,602050,565965,121485,285623,19673,12555,26799,21042,32382,45112,33054,43028,18780,33198,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,ND,1,97970,245229,355223,1,r,567545,289374,278171,762062,653910,30067,16308,30486,504375,108527,44870,762062,60819,117574,96037,76528,47196,46863,585356,553228,120177,323519,17538,14453,25259,28693,38512,60050,42595,56886,18358,21175,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NE,1,119622,189006,317566,1,r,475365,235513,239852,651958,574306,26071,23150,65485,419704,90297,48155,651958,56819,85497,80832,71708,40683,39951,497335,464342,101033,259127,10978,9432,20185,22721,34261,52533,36858,42831,15538,13790,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NE,2,155706,171071,336962,1,r,472694,229615,243079,684882,553442,79181,32893,81359,445090,120807,66943,684882,42600,102207,94355,79891,40419,38150,505394,479633,90068,262877,13008,8405,18961,19998,29718,47699,38407,46603,19869,20209,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NE,3,50690,225157,286770,1,r,440891,218411,222480,597568,539015,12156,6489,72628,406976,66055,30330,597568,33299,70227,67865,64500,38879,44311,456583,433118,121194,249440,13233,12558,22481,24325,38368,50125,36173,32929,11872,7376,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NH,1,205606,185159,400512,1,d,540722,262255,278467,686735,637422,15119,22709,28283,493842,117190,71543,686735,44159,85510,82991,92145,57488,50644,558656,528235,125064,274786,10354,7110,18405,18189,28469,47189,38431,51580,27001,28058,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NH,2,208289,168886,386294,1,d,529493,263028,266465,672976,621154,15438,25145,25899,485908,107446,72058,672976,40505,85220,75994,89984,53315,53312,545035,517146,128083,266610,10875,9429,16865,18556,30974,44293,38002,49863,22857,24896,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NJ,1,240567,144463,385030,1,d,539844,255478,284366,726825,494276,137702,43220,102600,503379,108762,59137,726825,43137,97740,93582,93466,48367,52217,564769,538193,118007,270997,14782,8990,20121,21689,26208,43308,33092,51286,24894,26627,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NJ,10,241522,40298,290009,1,d,506649,235246,271403,761783,236569,407818,58951,152563,519452,109259,58748,761783,50319,121183,102265,101724,47543,44926,590974,559422,101811,285444,25521,13902,21588,24421,32152,49515,34040,44057,19476,20772,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NJ,11,235163,206013,441176,1,d,527170,252272,274898,717657,586527,37781,83687,82834,509884,173268,117928,717657,40795,76098,90424,107241,54634,50068,567164,542797,131419,270984,6582,2666,9827,11515,16887,32376,29910,53407,38248,69566,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NJ,12,230883,114591,351725,1,d,505109,243782,261327,747082,395203,137961,138965,137638,520687,135509,109787,747082,45488,93428,97161,102060,52263,51049,588154,557210,124726,273400,15866,8216,14997,17240,23654,40402,31704,46043,31764,43514,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NJ,2,173849,195526,376547,1,r,528293,255315,272978,707255,523412,105255,33232,121410,503363,86938,49872,707255,41991,84227,81752,91203,50399,55808,561401,537446,139974,271508,14898,9761,21718,21115,31539,48439,34219,45573,21612,22634,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NJ,3,229840,196327,431762,1,d,568535,271939,296596,735981,581851,99887,36561,67228,531315,124262,66859,735981,40434,87654,86515,98693,54583,54427,587136,565390,149443,284794,7528,4916,18526,15935,26647,49329,42726,57201,29224,32762,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NJ,4,162420,254103,424368,1,r,536357,260121,276236,748199,643157,50567,34283,84058,508098,137251,87782,748199,42958,78883,83906,94825,52591,53963,565547,542621,143930,275617,11230,7374,15944,19996,22384,37912,32216,53689,28769,46103,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NJ,5,225175,193333,423636,1,d,538231,260148,278083,734764,581149,49512,86607,106960,516379,160506,100891,734764,43393,72761,87195,106857,57227,53617,576415,550566,138722,267665,7996,4683,11015,10898,21408,32889,32487,51349,34521,60419,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NJ,6,199648,126760,326408,1,d,502050,242878,259172,739726,451276,94498,145652,165864,500231,124108,81425,739726,51664,103045,98753,99978,50549,45056,575630,539611,102850,256290,11690,5847,15260,14173,22592,35898,31472,52563,28397,38398,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NJ,7,219629,214318,433947,1,d,520886,251165,269721,734239,549923,41038,96142,105066,516062,163134,119844,734239,42378,74302,93817,110995,58483,54539,575633,551470,123926,271992,6096,6728,13081,9846,16304,37087,30117,47748,33110,71875,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NJ,8,176758,58686,238773,1,d,420965,204109,216856,766357,442827,99761,82211,424742,531562,112403,75348,766357,48432,147503,125679,92626,43329,38040,597191,570305,84385,287329,18960,12134,24712,23935,30781,46389,34642,40073,21009,34694,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NJ,9,203674,98629,309542,1,d,476041,227596,248445,762322,478125,77794,113608,305882,530817,120381,68363,762322,45045,111634,103055,100308,50284,49654,594152,565346,115882,270244,13225,9906,17837,18554,25643,39467,34442,50842,27965,32363,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NM,1,186953,134337,321290,1,d,510328,245162,265166,691229,514572,28860,25424,352783,485656,91116,76266,691229,43815,100166,90232,81035,43167,48772,545971,520715,122284,276649,21970,14618,27161,25615,35946,49012,34358,35865,15693,16411,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,NM,2,122546,142283,264829,1,d,492566,246557,246009,705615,578192,20874,12202,394506,459519,54742,39505,705615,52138,85702,86329,75740,42677,44100,536668,502534,124971,254925,24045,15436,35592,28295,29466,45523,30668,28188,11280,6432,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
