year,state,district,age_pop,allage_m,allage_f,age_18_plus,allage_citzenpct,race_pop,race_white,race_black,race_asian,race_hisp,ed_pop,ed_ba,ed_grdeg,age_20_24,age_25_34,age_35_44,age_45_54,age_55_59,age_60_64,age_21_plus,age_65_plus,inc_pop,inc_less_10,inc_10_14,inc_15_24,inc_25_34,inc_35_49,inc_50_74,inc_75_99,inc_100_149,inc_150_199,inc_200_plus
2014,NJ,5,745147,365777,379370,579690,34.1,745147,577207,44181,87238,101389,514957,143284,87040,45315,73782,92614,125339,57674,47719,551152,117829,264036,7789,5615,14574,15737,23706,40975,33291,54078,30113,38158
2014,NJ,6,748924,368337,380587,582449,50.5,748924,476633,82562,146326,162541,502007,117431,76566,56270,106103,102372,111069,47060,41872,544349,93531,250583,12613,7630,17354,17037,25709,40976,35329,44019,25754,24162
2014,NJ,7,748182,364639,383543,571610,42.9,748182,598504,39538,77685,91297,509789,152145,113596,42974,68036,98210,130040,58117,46456,545946,108930,264239,7279,6055,13282,12583,23254,34320,27537,53211,32311,54407
2014,NJ,8,762249,386692,375557,599303,55.8,762249,437554,88616,76960,418808,528369,103228,58806,53526,156341,117707,101822,40846,34634,570574,77019,276592,21682,16265,30568,25667,35463,45687,33953,33661,14147,19499
2014,NJ,9,759352,368294,391058,581771,39.5,759352,435583,92460,102140,273980,516323,110665,57823,47588,109469,108076,103612,48000,43552,555125,103614,261555,24192,11581,24796,21995,30520,39373,29453,42477,19409,17759
2014,NM,1,699493,341172,358321,542290,60.1,699493,507433,24407,30927,341161,473911,85528,65366,50707,101331,85296,92380,46171,45053,513553,103680,270360,28037,15321,34062,27889,38184,44573,29244,30636,11665,10749
2014,NM,2,699424,350324,349100,523057,65.8,699424,575111,15802,10196,373265,444288,57498,36092,55875,86825,77065,85477,41964,43088,490079,109869,248398,29638,16827,35492,26621,38249,40464,28272,22032,5827,4976
2014,NM,3,686655,341283,345372,520147,63.6,686655,442915,13093,11597,279728,455623,63921,54529,44603,88100,83199,86171,50705,42911,490304,104537,242158,22497,17043,27110,25120,34348,42765,29954,25534,10393,7394
2014,NV,1,693623,358199,335424,532901,64.8,693623,380587,91808,65503,305129,463285,48581,21658,52995,109508,87184,96319,46349,35808,504238,88117,245248,25019,17414,35760,34825,41827,42988,23064,16521,4134,3696
2014,NV,2,697426,353532,343894,541295,59.6,697426,580111,17851,37857,151742,475834,77675,42888,47012,94014,81602,97482,48262,46218,513937,108256,262993,16434,14242,28029,27151,37552,48771,36693,34209,11154,8758
2014,NV,3,734973,363521,371452,567813,37.1,734973,499767,58635,118620,124796,514193,106806,56596,40150,108291,113162,98514,43526,44758,547497,105942,274521,11350,8958,20459,24880,37648,58874,40857,43806,13658,14031
2014,NV,4,713077,351492,361585,534559,53.9,713077,470799,114751,58898,208371,466286,58411,30848,49417,93866,101567,92037,41963,38654,505261,98199,238757,14597,10328,24867,27199,36352,51286,31367,26333,10116,6312
2014,NY,1,725932,357136,368796,568199,47.8,725932,629036,45637,33293,92936,500340,95551,79176,46838,77407,90403,114286,54962,44064,537728,119218,249690,9960,6866,17307,14567,23354,39917,32242,50588,26356,28533
2014,NY,10,736997,361494,375503,589256,50.4,736997,508244,32288,146372,91783,528636,162772,154957,43671,149468,107554,89768,39058,41040,562772,101748,310947,23398,12772,25072,20769,23392,40111,31792,44407,26799,62435
2014,NY,11,726893,350356,376537,566110,36.5,726893,523059,63398,102628,123967,503241,103247,64925,47880,100412,95085,102492,51123,45979,542168,108150,258510,22938,12597,25257,20647,25996,39546,33427,41837,19568,16697
2014,NY,12,729253,346456,382797,638817,50.3,729253,534814,45597,110269,103602,576798,227788,186066,47523,205209,111152,80916,41252,35202,617451,103067,367878,25834,12482,22858,18748,24608,44767,41853,64536,34954,77238
2014,NY,13,782199,369671,412528,617719,53.3,782199,189494,266551,45947,425942,527663,92593,59485,72262,143859,109495,103301,43888,41605,586632,85515,291316,49514,23937,33948,27756,41088,45246,28884,22617,8452,9874
2014,NY,14,752344,381018,371326,598013,56.4,752344,363006,93084,133082,360598,526629,88065,48345,58098,144260,111563,99907,45153,35036,574469,90710,249345,18606,11815,27662,26220,35747,48362,32901,29643,11160,7229
2014,NY,15,750915,347800,403115,539732,59.6,750915,93823,269374,13632,490350,443956,39736,16401,70616,115517,91578,99120,38957,29230,500633,69554,247735,53520,28615,43768,30657,33185,30159,13350,9996,2699,1786
2014,NY,16,732521,347620,384901,565080,43.7,732521,364206,238053,47862,176253,496824,101340,90570,47324,91647,95988,105520,49751,39912,534276,114006,263056,21616,11794,22188,20718,30559,41224,31085,36262,17843,29767
2014,NY,17,739263,359066,380197,556798,50.3,739263,514553,89395,50991,166389,489244,119489,106764,47310,83822,92233,105323,51371,44419,527160,112076,242676,8734,8416,15313,15652,22667,33152,26220,43489,28231,40802
2014,NY,18,720115,359158,360957,549534,43.2,720115,550462,80295,27302,118771,473914,93133,72744,52295,76765,89026,112161,51891,41944,514402,102127,244301,12314,8721,18258,16608,24618,38818,32272,47090,23261,22341
2014,NY,19,708116,351883,356233,572680,43.2,708116,635037,41523,14561,48985,500570,76474,59703,50121,77108,76769,111124,56707,51301,539153,127561,268269,15502,13693,25519,29135,35230,50032,36021,37779,14251,11107
2014,NY,2,724171,353836,370335,561524,48.2,724171,554025,80510,25436,159500,492282,86511,55579,51661,92149,90324,116955,53725,40407,532590,98722,225524,8019,5499,12525,14215,23667,34894,28862,50338,27844,19661
2014,NY,20,727913,353534,374379,579806,39.9,727913,587787,82191,38848,44287,491805,96826,84625,61057,92996,87658,100621,52430,46438,540132,111662,287521,16648,14530,25890,24853,36468,51858,39655,49038,15392,13189
2014,NY,21,713276,365949,347327,565665,51.5,713276,654195,29290,9930,24428,487418,62614,52224,56645,89779,83028,103727,48279,48337,531547,114268,271972,19347,17153,28014,28354,38868,54869,36364,32876,9473,6654
2014,NY,22,709851,349945,359906,564203,43.0,709851,640473,35006,21610,24745,480533,64181,47948,57228,80817,77705,102210,51668,46771,526117,121362,275383,20202,17430,31261,32589,40246,55140,32218,32290,8161,5846
2014,NY,23,715663,356046,359617,569986,55.7,715663,651106,30662,19853,26283,477420,65252,55900,62130,84391,75462,96776,54004,46598,521346,120189,281202,22953,17790,34444,30665,42296,53457,34912,29710,8240,6735
2014,NY,24,715188,349872,365316,559684,45.4,715188,604070,73241,21822,29561,482726,81688,63353,52476,89776,81135,103390,52364,45280,522327,110781,280593,21648,14813,28283,32723,38120,54375,34094,35684,11065,9788
2014,NY,25,721227,347723,373504,566497,43.3,721227,546173,124625,32053,58075,488732,100670,75449,54724,99702,82370,100193,49119,45187,531856,112161,287527,20544,14203,33494,31875,41095,51044,34884,37310,12599,10479
2014,NY,26,717332,346478,370854,572643,55.9,717332,515978,141928,32785,41788,493508,79386,66742,57405,106207,78227,93154,50953,45219,540945,119748,306964,29682,22919,37612,36123,43954,53923,33086,33231,8755,7679
2014,NY,27,716757,353571,363186,566983,44.3,716757,665021,27306,9831,21784,504249,76305,60885,43910,77160,83378,115694,57921,50758,537992,119338,279616,13930,11013,28349,26196,38529,51629,40793,46264,12199,10714
2014,NY,3,718780,351286,367494,563542,35.6,718780,539795,23341,114347,88397,504420,138533,118461,42194,67019,84364,118852,56190,45339,538555,132656,247359,8589,5901,13824,13302,18996,31552,29897,45863,29487,49948
2014,NY,4,721920,348977,372943,561220,42.5,721920,475570,123097,51552,144746,494934,108021,90568,46928,88539,92514,104870,50046,45456,532714,113509,231363,8210,5287,14268,16531,16398,31838,30201,44959,28852,34819
2014,NY,5,760487,359182,401305,587562,36.5,760487,132469,404314,117107,140237,511127,76460,44446,56235,105809,97459,112273,55724,39729,555620,100133,227580,16075,11010,22379,18391,27930,42277,28696,34471,17495,8856
2014,NY,6,733419,352235,381184,599832,41.8,733419,329763,32498,302869,144020,545162,113540,73448,42197,109964,107803,108575,55329,47377,578409,116114,269779,22513,13655,28650,20886,29546,49160,32785,40637,18357,13590
2014,NY,7,732079,358337,373742,569584,52.9,732079,351153,98311,151114,298027,494068,97718,58135,58498,149107,109119,91187,40992,32880,543679,70783,254793,28865,17697,31024,22333,30625,36452,24951,29318,15102,18426
2014,NY,8,758543,349362,409181,588136,34.2,758543,220944,427687,43905,138162,508063,94425,54597,60304,118156,99605,99141,46723,41543,556911,102895,281396,41979,20310,30820,25752,35781,41107,28773,31389,15588,9897
2014,NY,9,755073,346318,408755,582149,38.8,755073,260056,381673,60925,86673,515350,108832,75336,52558,128803,106729,95743,45090,41358,558411,97627,280103,30909,16160,32353,24678,37201,45093,34233,30983,11884,16609
2014,OH,1,729726,357532,372194,550806,60.5,729726,520929,169800,26361,20884,478417,99784,57870,49849,97146,89608,103267,47937,43699,518647,96760,285010,30702,15002,30259,24881,36042,49571,33988,36649,15012,12904
2014,OH,10,720794,349340,371454,561472,51.6,720794,555234,135273,21193,18462,487929,80506,56107,52942,93616,82189,97149,50604,46161,527992,118210,295834,26690,18129,38538,33424,41356,49299,34280,33452,11963,8703
2014,OH,11,699736,328896,370840,542555,49.8,699736,276982,392310,19558,25679,467579,67218,55164,53859,93926,80424,89102,51645,46738,509871,105744,298796,52046,24565,43451,34603,37486,44656,23564,21432,7130,9863
2014,OH,12,755978,376805,379173,570256,46.1,755978,670849,41928,31937,17607,507779,125890,79365,44612,95490,106318,106405,53700,44579,541634,101287,285099,12323,12283,24832,24727,32917,48227,38576,47326,21246,22642
2014,OH,13,707940,343703,364237,563642,52.1,707940,587070,97976,15302,21820,488865,69442,35678,54091,89235,80594,93526,54271,46000,531638,125239,297444,28176,18672,40526,37810,49372,55739,31536,25330,5785,4498
2014,OH,14,722474,352236,370238,562779,36.5,722474,660841,36496,17676,20352,505833,105001,63185,41013,72940,85038,110968,57949,48228,538905,130710,287411,13369,11508,27348,26187,39095,55377,37755,43164,18181,15427
2014,OH,15,740854,375170,365684,579256,50.2,740854,671472,38795,21373,14668,504874,94727,60073,52139,98916,99264,105453,50567,44714,546591,105960,280269,19944,12831,25528,27787,37041,54680,37217,39689,13537,12015
2014,OH,16,724483,352320,372163,568709,35.4,724483,678063,19443,19337,15922,510353,106136,60972,41815,82966,85278,103370,61337,48000,542517,129402,286387,11461,10099,23937,27937,40888,58204,39463,46553,15657,12188
2014,OH,2,724587,353163,371424,558798,56.3,724587,632706,68156,12848,14291,501089,93903,57546,44613,97299,91336,100381,51472,49466,538077,111135,291964,23833,16735,32229,29269,38978,52803,34601,34756,13897,14863
2014,OH,3,755499,363532,391967,569568,61.8,755499,431238,271588,31827,46815,480314,86768,44560,61674,138577,98725,92782,42326,35667,529731,72237,296151,32731,19487,38836,32532,46091,52191,33158,29209,7174,4742
2014,OH,4,709882,355782,354100,550276,41.2,709882,636815,49432,10011,22012,486519,51771,28393,44649,82601,87609,98657,55610,45950,522563,116092,277572,18655,16407,35001,32765,42980,56120,34954,28423,7931,4336
2014,OH,5,730503,357236,373267,563880,34.9,730503,674732,29059,11307,34783,488365,78345,49364,52275,83896,86110,99467,54534,48566,528457,115792,288070,16661,12019,32460,31874,42351,59791,35834,36837,10082,10161
2014,OH,6,713457,355026,358431,560380,39.9,713457,680310,21552,6045,6522,502548,48996,31195,40621,79801,85635,99526,57653,50976,534266,128957,278327,23308,18628,38029,33098,42883,51348,31404,26562,7542,5525
2014,OH,7,725548,356739,368809,557182,50.7,725548,669900,39493,6755,16765,491031,59035,31690,47362,80647,82474,102496,51821,48428,528143,125165,277654,19107,15029,31623,32237,44045,58160,33091,29884,8260,6218
2014,OH,8,722889,354972,367917,550359,54.6,722889,641380,54927,15674,24140,477605,68516,41487,51556,83679,87220,98885,54359,42116,517756,111346,273993,18640,12852,29491,30215,40168,53158,34594,33713,12589,8573
2014,OH,9,709813,344134,365679,548605,46.5,709813,533743,130639,13061,77984,478360,65709,37822,50048,96635,90184,96937,51834,39938,517993,102832,293191,29471,21521,42382,35882,47105,49731,29377,25822,6282,5618
2014,OK,1,781067,381444,399623,582800,70.3,781067,561789,83070,22731,83262,511782,104316,46577,52410,110594,100361,99824,51770,44172,553746,105061,305903,20255,15704,33367,32364,46864,59213,37024,35798,12410,12904
2014,OK,2,749768,372632,377136,572287,65.0,749768,501360,34221,6851,37204,502822,54051,26767,48126,86441,88287,96873,50253,47841,541600,133127,280477,26789,22986,42148,36276,41993,49706,28131,21615,5880,4953
2014,OK,3,776896,391093,385803,588315,67.6,776896,619767,38731,14598,71442,501631,75196,35307,62971,100283,90989,99181,50598,44557,549815,116023,285371,21319,16522,34596,31425,41216,57293,34612,31678,8883,7827
2014,OK,4,773994,386093,387901,588636,51.4,773994,589200,69263,23686,64802,495792,75353,41631,63784,108541,95251,95860,48060,43335,545998,104745,284755,20939,14530,30229,31952,38088,57195,38024,35189,10255,8354
2014,OK,5,796326,389300,407026,593720,72.9,796326,555365,126049,29606,122169,517858,96883,55287,56500,121757,101216,98557,52303,41413,564367,102612,303253,25645,16808,35624,36342,44000,54605,30999,32117,12418,14695
2014,OR,1,805943,396906,409037,617623,59.1,805943,653786,18778,76043,115540,551597,130391,79602,47896,116671,118691,109193,53515,48260,589329,105267,305696,16559,12451,26415,24989,41212,55555,44206,47813,20146,16350
2014,OR,2,784114,389288,394826,611043,68.5,784114,700351,9775,14918,106639,547291,80947,47119,46691,93628,94117,95285,54804,59629,583945,149828,302941,23951,17654,38905,39140,48706,56490,33397,28681,8301,7716
2014,OR,3,806382,401472,404910,644655,55.5,806382,630754,52276,67399,89755,574420,137522,77241,52178,141834,124364,104541,53369,48763,615727,101549,317520,25530,16814,32464,30959,43327,57543,38363,42817,14015,15688
2014,OR,4,775615,383749,391866,627229,61.3,775615,696204,12369,27511,55930,536426,81600,57624,66261,91144,84548,95719,55483,60565,587182,148967,313058,28546,21350,39101,36598,48533,56354,37920,28539,9259,6858
2014,OR,5,798185,392878,405307,610974,58.3,798185,677155,13836,32662,128927,537223,97604,56596,52753,97463,100155,103070,51807,56113,578188,128615,296296,16780,14727,30952,31332,43125,58856,36261,38798,13251,12214
2014,PA,1,716072,348176,367896,550601,54.5,716072,350648,270782,51834,117308,482755,74140,51924,49974,135795,92807,90925,42728,37879,523120,82621,266461,31764,18962,32284,31584,39711,46208,23931,25164,8502,8351
2014,PA,10,696416,350403,346013,554229,37.8,696416,645270,31512,7747,27817,489243,61093,36671,44787,76854,77889,103008,53202,49678,523991,128612,265081,16430,15025,32300,31446,41742,51672,33324,29680,6980,6482
2014,PA,11,700342,347586,352756,560090,44.7,700342,627688,44505,12996,39055,495384,72354,46522,43841,82868,85180,99703,53843,48011,529615,125779,279363,17332,14304,31801,30119,40465,54235,37937,34874,10945,7351
2014,PA,12,704560,345268,359292,559945,42.7,704560,653438,31140,14332,8387,512787,95570,63718,34790,79032,81847,100173,58685,51939,540831,141111,287682,16178,15316,29614,27429,37508,54085,39423,39770,14713,13646
2014,PA,13,725185,353527,371658,563486,44.8,725185,474577,139257,73413,83736,503675,98685,68550,45164,106769,92562,101187,48515,44176,538550,110466,269264,19377,13770,24678,26996,35815,45166,35137,36049,17461,14815
2014,PA,14,701362,335783,365579,579589,57.9,701362,501029,166379,26442,16467,495940,93501,61586,58976,116240,76405,87978,54467,46630,544197,114220,311663,35312,21237,42567,33893,44507,54229,34176,29511,8062,8169
2014,PA,15,722560,351271,371289,566089,46.0,722560,603405,45058,22558,110197,494965,84942,51397,50251,87601,87385,100810,51114,49172,533742,118883,273061,13911,11719,24680,26102,35231,56521,38691,39941,13924,12341
2014,PA,16,722837,354819,368018,545341,58.9,722837,582383,69522,17563,128087,476490,77048,41968,48831,93550,86903,98113,47613,40907,515051,109404,262000,17123,12997,24835,27665,35620,51235,35151,35875,11439,10060
2014,PA,17,707062,347634,359428,560987,40.2,707062,627687,50342,16730,57404,494898,67749,37727,46015,82113,85568,102924,49890,45976,529982,128427,268401,19114,17409,31563,29897,39624,51333,33264,31526,8221,6450
2014,PA,18,712014,348140,363874,573497,48.4,712014,667643,23089,16886,10010,518238,111100,68582,39260,85584,84511,106438,55924,50909,549515,134872,293422,12794,12883,29122,26166,39438,55297,37979,45347,17678,16718
2014,PA,2,716892,323355,393537,564949,53.7,716892,227955,430309,41604,44605,461101,78746,74751,72710,122299,78401,80398,46081,38639,517735,95283,269128,42672,21226,34169,28862,34745,37774,22790,21513,10455,14922
2014,PA,3,702323,345522,356801,555362,46.9,702323,643403,41992,9029,14528,489690,77408,43032,45680,79171,80692,102422,54834,47561,525573,125010,283310,19784,16367,35446,33069,42633,52661,32854,33464,9036,7996
2014,PA,4,719504,354676,364828,561931,52.6,719504,613141,66246,19658,49437,496788,81533,46905,47498,88386,89670,104883,53161,45569,535004,115119,280428,15914,12742,27809,26501,38792,56255,38379,40075,14552,9409
2014,PA,5,700531,356413,344118,568537,69.5,700531,655480,22837,12987,14100,475238,67158,42499,62856,82081,78084,95138,51809,46727,520750,121399,269986,21999,16383,34085,29574,41926,53198,32150,27872,7115,5684
2014,PA,6,716612,351432,365180,553252,47.9,716612,622923,40939,33584,42978,489909,124286,84028,44290,82945,91000,107269,54185,42883,526222,111627,267004,8948,8119,18189,19757,30185,49764,34568,47515,23272,26687
2014,PA,7,714577,346170,368407,554695,43.4,714577,625551,45456,37619,23388,491737,119780,86582,43231,80936,81350,109571,53803,45972,526906,120105,260127,9293,7779,19189,16812,31342,39706,36330,49292,22782,27602
2014,PA,8,713387,350285,363102,560630,38.2,713387,629322,32498,42530,35672,502927,115726,74826,40660,78698,86548,113211,58940,47049,536011,118481,263799,8994,8029,17840,17985,28704,45839,36009,49049,26516,24834
2014,PA,9,694973,342790,352183,553821,58.8,694973,657304,28140,4029,14311,487100,53301,32337,46947,75029,81390,96426,52998,48577,523536,132680,275792,23525,17482,35391,34097,41815,53805,32728,26021,6498,4430
2014,PR,1,3548397,1704416,1843981,2775652,,3548397,2520447,500692,10370,3514279,,,,268097,430490,458266,461164,219054,214692,2610462,617011,1233490,367015,150045,223257,150984,135015,118036,38539,32065,9023,9511
2014,RI,1,532145,259712,272433,419468,51.4,532145,416401,54635,19592,92247,361936,64109,47321,40342,73127,65442,74392,35991,32399,392665,80585,205292,18013,12398,20606,20924,26351,34132,22555,27135,10752,12426
2014,RI,2,523028,251938,271090,423150,44.1,523028,441835,29793,22907,55849,363935,67299,42165,41596,64974,60827,78497,38825,34217,395062,86595,204362,16195,9828,19536,17551,25639,34833,27350,30648,11139,11643
2014,SC,1,728626,354215,374411,568981,57.1,728626,550128,144234,18169,47461,506979,118014,72217,44060,106453,94479,96623,45257,45146,542899,119021,279589,15901,9687,23268,28565,37102,55461,37652,40953,13803,17197
2014,SC,2,686952,334162,352790,527518,60.4,686952,485612,169794,15490,37258,459797,96717,56426,49097,88365,89462,94506,49321,41119,499823,97024,260687,16647,11999,27914,26473,37008,48326,34934,37549,10872,8965
2014,SC,3,666489,327188,339301,520408,69.9,666489,513017,131742,6406,28614,450959,57565,34455,47835,76778,80566,88972,44945,44455,487233,115243,254391,21968,20062,39346,30498,39589,43267,27922,22225,5318,4196
2014,SC,4,703720,341028,362692,538998,58.5,703720,526573,143123,19623,58123,468104,87540,50061,51599,91913,89632,95703,48306,39449,509828,103101,264315,17224,18448,34086,33504,37181,48077,30764,26747,9163,9121
2014,SC,5,684083,334290,349793,525511,59.5,684083,464559,196030,9426,26178,462058,65312,36015,45685,77552,92678,96565,46478,43100,497808,105685,255114,23967,15988,33084,28837,39490,44687,27690,24196,10604,6571
2014,SC,6,673637,329160,344477,526438,71.4,673637,258089,390032,10133,32625,433157,52078,31782,66522,96690,74746,82631,42638,41432,482868,95020,242578,30981,22333,40471,32989,37006,38475,17740,15915,3876,2792
2014,SC,7,688975,331316,357659,540944,64.4,688975,456167,207002,8499,27145,479875,66691,32100,42823,80786,81586,91733,45382,53899,514445,126489,270240,28235,21616,32812,31311,47120,48263,27761,21239,6850,5033
2014,SD,1,853175,427381,425794,642282,54.1,853175,724768,20603,14278,28719,555488,111108,43108,61445,111603,97015,106294,58872,52350,605161,129354,334475,21958,19353,34548,38375,49413,66297,45427,39178,9534,10392
2014,TN,1,713317,348784,364533,569128,63.1,713317,669519,23154,6685,24846,507769,62800,38267,41839,81662,88874,101474,50664,50741,540330,134354,292994,29883,22758,44936,40601,42920,51641,28270,20141,6184,5660
2014,TN,2,726315,352810,373505,573392,59.7,726315,647641,53526,13912,27412,494464,92221,52946,57707,89712,91413,97774,48692,46041,539287,120832,284921,24896,18288,37558,31114,41464,50586,31030,29971,9475,10539
2014,TN,3,716365,349696,366669,565521,53.6,716365,609815,86432,11201,24724,502247,71435,44587,44920,86452,90931,101133,51155,50775,536176,121801,277570,26440,20208,34617,29967,43659,47690,31033,28228,9239,6489
2014,TN,4,747195,365258,381937,570144,73.8,747195,634819,69470,14686,43181,491560,71581,32647,55879,94146,100569,99852,49632,40571,535996,106790,277263,20984,17416,33894,32346,45594,52941,31759,28864,7995,5470
2014,TN,5,751222,361588,389634,586572,67.5,751222,496065,195179,26467,68359,510362,115818,62246,55770,137714,103024,96276,47396,40520,553528,85432,297372,23339,17431,35340,32290,45594,53186,33879,31962,12006,12345
2014,TN,6,733467,361177,372290,567137,60.7,733467,668026,37399,9245,27344,504797,68471,34264,44645,84902,92996,103215,52177,45002,537574,126505,280870,21506,16021,32994,35038,44708,53822,32726,28024,8952,7079
2014,TN,7,743173,369689,373484,556819,53.3,743173,628772,87404,17710,36192,488947,83690,47717,49476,90442,99895,104343,47760,43176,530055,103331,268304,22372,13896,34659,25977,38229,50416,27379,29501,10603,15272
2014,TN,8,710910,345950,364960,538410,51.1,710910,540489,142449,16474,23524,476017,89728,50218,43790,77512,91123,99776,51830,43360,510609,112416,265181,22242,15395,28593,25833,33681,45186,32874,34631,12681,14065
2014,TN,9,707388,335247,372141,529892,74.0,707388,189258,474793,14995,46757,448910,62057,37614,60489,111952,87797,89530,45081,39198,497433,75352,265190,33380,21177,43033,34866,38374,42183,22282,19618,5699,4578
2014,TX,1,712779,350913,361866,537452,72.6,712779,547425,135561,8580,119978,458357,64186,29238,54091,86711,83139,86926,43956,43295,499884,114330,255970,23391,15677,36801,26336,39805,44462,29444,25546,7839,6669
2014,TX,10,771009,384149,386860,567428,60.5,771009,594753,84122,44442,214571,503672,124905,65561,41960,107306,112611,106969,45594,42336,538932,88856,271381,12174,9068,21925,21544,36529,48780,34357,42297,21334,23373
2014,TX,11,741069,374377,366692,558400,63.5,741069,641043,35397,9565,277752,482294,69046,29227,56751,104272,85138,87883,46994,44393,526045,113614,267234,16673,14242,33390,27338,38508,45194,31280,34078,11240,15291
2014,TX,12,750952,367275,383677,562527,58.8,750952,595369,72620,32583,170055,490651,96154,49765,52726,114087,97984,100091,47444,37848,532156,93197,271290,15255,10298,23522,23300,36919,53242,39623,40267,14456,14408
2014,TX,13,707803,363716,344087,530428,75.0,707803,602037,46466,17808,186584,459487,63657,27112,53022,96286,85430,89694,46985,40488,500962,100604,256294,18037,17022,29425,29580,36948,46642,31321,31271,9200,6848
2014,TX,14,724881,365677,359204,549242,61.3,724881,524080,152115,26044,172539,480163,70938,35816,49835,98453,92852,100508,51094,42621,517976,94635,266576,23937,14696,28302,27744,34053,47072,26599,35884,16390,11899
2014,TX,15,764850,377662,387188,520383,71.9,764850,677387,17175,9543,622856,437484,63256,22826,58626,103927,102355,85299,36056,28436,482094,81411,217726,26249,19216,27922,24196,29725,35854,23151,21936,4944,4533
2014,TX,16,735246,362731,372515,531568,56.4,735246,606900,36077,15918,582165,444300,69970,32472,63810,106394,93796,86270,41733,32284,494747,83823,229932,23865,14702,30910,28982,36826,39264,22294,20439,7442,5208
2014,TX,17,740151,366808,373343,567920,68.6,740151,551347,107119,38516,182015,448524,81228,46719,85513,108023,93159,86936,40934,35758,513632,83714,273445,24757,17249,31851,29245,36417,49440,33508,32718,10310,7950
2014,TX,18,750812,377910,372902,545944,70.7,750812,336708,301634,27966,309013,465246,65451,34902,56272,131364,107222,89024,39439,32267,510484,65930,260178,23821,19331,34290,32034,37106,43151,24991,23978,10514,10962
2014,TX,19,719594,365875,353719,539145,69.1,719594,581063,52508,13676,256046,440849,62822,31448,70353,103773,80076,84419,41587,35841,496379,95153,257049,21461,15629,28957,32112,42307,46256,28334,24541,9009,8443
2014,TX,2,737492,369881,367611,560560,61.9,737492,520828,75791,57377,226420,496001,125741,70129,48040,127858,100348,104427,47723,42165,536457,73480,269587,10426,9203,19001,22261,30189,47706,36067,46484,20812,27438
2014,TX,20,762801,374871,387930,561210,64.6,762801,613448,48678,31235,525088,470051,71405,36045,66857,129441,99012,89550,38789,34795,522658,78464,248715,22106,14805,31030,28824,34461,46761,28907,29147,7613,5061
2014,TX,21,766190,383933,382257,610132,58.0,766190,673943,31593,30732,230988,528809,147927,88517,58715,116969,98133,98655,49921,48389,573800,116742,306367,19849,13132,25860,27441,39542,52573,39546,45673,21025,21726
2014,TX,22,814594,403063,411531,583585,44.9,814594,508767,116840,153263,199218,518308,143316,87576,46389,104261,129798,115764,51790,37526,552770,79169,263321,7457,6616,12763,15699,23164,41994,37833,53115,27591,37089
2014,TX,23,743201,372127,371074,527769,61.1,743201,634400,29370,12604,503359,450916,60748,35268,54205,97388,95916,91418,40770,33913,494427,91511,226174,19552,12447,23647,24557,29307,40827,25152,27248,11875,11562
2014,TX,24,759022,372379,386643,578341,62.9,759022,510456,92941,100348,183466,520077,148113,78470,43520,133690,111112,114891,46630,37178,558443,76576,304192,12278,11037,26168,26931,42845,53221,35713,44979,19880,31140
2014,TX,25,748022,365589,382433,565542,56.2,748022,621393,62803,29270,136880,490469,108944,64086,53082,108640,100211,96647,47488,43939,531607,93544,266438,17052,12716,22888,20881,36936,46336,33972,39565,16642,19450
2014,TX,26,783257,386596,396661,568652,59.4,783257,633699,60129,54174,139057,497011,138491,64695,50091,108204,123021,115710,48715,30196,536774,71165,266038,9600,7922,17158,18140,28625,45051,37796,53116,25220,23410
2014,TX,27,726394,359636,366758,543998,64.5,726394,630289,45073,13293,374274,475848,59760,31408,49809,100736,88364,90317,46647,45596,514419,104188,259534,20175,14025,28668,27073,37805,48486,29727,34887,10334,8354
2014,TX,28,725977,351945,374032,502183,70.8,725977,641325,35039,8785,558530,422770,48310,21965,54488,94207,94652,85174,38948,31928,464653,77861,208891,24020,14335,27150,21685,26637,37385,23662,23250,6212,4555
2014,TX,29,749098,376654,372444,520037,75.3,749098,550169,89266,10681,577097,437608,27272,12733,62342,120053,106674,85464,40281,27311,485929,57825,224503,17336,15544,35070,32512,36514,41331,22725,16311,4720,2440
2014,TX,3,792608,388740,403868,578938,50.5,792608,562418,79292,119493,116323,516077,168578,101005,44401,104504,130474,120448,44440,39398,552809,76813,283000,9552,7240,13246,15675,31197,47020,33611,59741,30032,35686
2014,TX,30,744247,357434,386813,533257,71.8,744247,356920,331337,16765,289905,458572,57198,26909,53024,108966,104825,96949,42100,37489,499933,68243,249315,29286,19524,29245,29561,38601,42029,25803,23882,6328,5056
2014,TX,31,776518,386495,390023,567659,55.0,776518,591783,99007,44973,184473,495142,110273,57940,52583,114654,117422,100496,39098,38188,537722,85284,267991,11836,9212,21756,24145,36575,53761,37777,41285,16784,14860
2014,TX,32,747437,368978,378459,571632,60.8,747437,524310,102346,63585,193064,498974,132517,80406,55826,112385,107967,104031,49037,37422,544737,88132,286216,14635,9584,23439,26512,35283,50470,34905,43910,18408,29070
2014,TX,33,742701,374416,368285,509694,80.6,742701,497928,135151,20829,469521,429103,26953,11400,58491,120454,102625,85679,36320,27927,473883,56098,223616,22193,17510,36272,34806,37185,39442,20312,11461,3209,1226
2014,TX,34,717582,356381,361201,504396,69.3,717582,664202,11262,4588,601235,425279,46157,19673,55420,88072,89286,82371,39343,31302,468156,94905,211742,31580,16506,33207,23571,26825,32993,17571,20978,5042,3469
