year,state,district,dem,rep,tot,incumbent,prevparty,voteage_pop,voteage_m,voteage_f,race_pop,race_white,race_black,race_asian,race_hisp,ed_pop,ed_ba,ed_grdeg,age_pop,age_20_24,age_25_34,age_35_44,age_45_54,age_55_59,age_60_64,age_18_plus,age_21_plus,age_65_plus,inc_pop,inc_less_10,inc_10_14,inc_15_24,inc_25_34,inc_35_49,inc_50_74,inc_75_99,inc_100_149,inc_150_199,inc_200_plus,"Gender,Male","Gender,Female","Age,18-29","Age,30-39","Age,40-49","Age,50-64","Age,65 and Older","Income,Less Than $50K","Income,$50-100K","Income,$100K or More","Race,White","Race,Black","Race,Latino","Race,Asian","Race,Other","Education,HS or less","Education,College Graduate","Education,Postgraduate"
2016,OR,3,274687,0,382355,1,d,615237,299141,316096,835143,661685,57586,74463,95463,597707,150741,95449,835143,53385,145713,132348,112085,48711,52553,667383,641215,106297,324260,21058,14806,26519,27509,38297,58933,42450,54272,19147,21269,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,OR,4,220628,157743,397568,1,d,621612,302489,319123,795499,708840,11292,29145,61973,554143,88759,59405,795499,65991,98315,87889,92308,53925,59876,645302,604477,161830,318197,26163,17879,40266,39062,44402,58948,36986,33777,11860,8854,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,OR,5,199505,160443,373108,1,d,594558,289083,305475,822071,696040,13382,34202,134434,560593,106240,61794,822071,52314,104574,100526,103125,53528,57688,634844,601101,141152,302323,12262,11390,30904,30114,39475,59319,40942,44588,16759,16570,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,PA,1,245791,53219,299010,1,d,506105,240958,265147,721901,335417,272011,53591,129600,487481,82811,50796,721901,47802,140441,93702,89500,42060,41118,552958,527598,80660,260860,31817,15538,30342,31799,31218,45075,27216,26562,11009,10284,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,PA,10,89823,211282,301105,1,r,539878,268803,271075,689108,637125,30508,9750,30543,486771,66302,43122,689108,41179,76050,75329,97340,53960,47704,547385,516281,136388,256391,13558,13451,28875,26953,38074,51933,32817,32589,10350,7791,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,PA,11,113800,199421,313221,1,r,549295,268485,280810,707150,628731,46913,15656,47004,499554,79784,45434,707150,43049,84929,80209,100111,56080,49092,563297,532828,129133,278092,14935,14333,30880,28067,40040,55594,36269,36016,12843,9115,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,PA,12,137353,221851,359204,1,r,548829,266005,282824,697773,645157,27979,18198,9765,508812,105551,66128,697773,34504,78299,79715,97611,56651,53869,556476,536592,142667,283824,14053,11362,25877,27739,38495,52883,35968,43942,17010,16495,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,PA,13,239316,0,239316,1,d,505546,233771,271775,731754,453831,162106,68764,89762,500542,108837,68159,731754,46747,106879,90825,94889,48835,44424,562151,538089,114690,268338,17291,10803,26726,26023,34330,45438,35069,39996,17408,15254,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,PA,14,255293,87999,343292,1,d,559100,264905,294195,696529,500892,164721,24137,18639,499614,104508,72451,696529,57247,123199,72692,83488,53282,47533,579104,546525,119420,317371,30463,21932,39677,34953,44678,55193,35857,33999,11285,9334,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,PA,15,124129,190618,326474,1,r,548475,267367,281108,725473,611339,49349,24101,120733,499561,89200,56866,725473,47951,89202,88962,96280,50864,48347,567582,535373,125906,275165,11036,12406,25399,24881,33996,54446,37132,43745,16671,15453,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,PA,16,134586,168669,313773,0,r,523888,253052,270836,725915,603670,69510,17808,135980,480362,78336,42368,725915,49520,94010,84878,94251,47383,43702,550091,521267,116138,261448,13609,11114,28269,21632,36306,55608,33172,37956,12819,10963,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,PA,17,157734,135430,293164,1,d,546023,267546,278477,699918,613333,54413,15278,64286,494796,73232,39208,699918,47326,86638,79006,98862,52366,49172,561780,531043,128752,270356,16557,15346,30492,28096,39012,51960,34994,34931,11836,7132,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,PA,18,0,293684,293684,1,r,554967,268952,286015,707100,657727,25481,19478,8268,515746,121026,67051,707100,34304,82142,85493,98371,54851,52508,566751,543462,142381,286700,12731,11661,27038,25134,35165,52111,38275,48338,18613,17634,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,PA,2,322514,35131,357645,0,d,536982,235204,301778,711404,225072,413701,49519,41506,478445,89599,86161,711404,64697,132486,79444,81207,44930,40214,570951,531125,100164,279336,46765,18578,30387,27695,33554,39289,26035,28236,11528,17269,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,PA,3,0,244893,244893,1,r,544370,265322,279048,693850,637132,39022,11018,15991,491606,81247,49138,693850,42471,82986,74752,99240,54708,50146,553098,524847,129774,278846,17250,13777,33796,28315,41751,54395,33549,34267,10711,11035,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,PA,4,113372,220628,334000,1,r,551920,266067,285853,726738,615250,68117,22054,50841,506749,85935,49438,726738,44501,91960,86700,103372,54786,46205,570301,541524,123726,281239,12083,10333,25323,29178,35830,57625,40003,44768,14830,11266,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,PA,5,101082,206761,307843,1,r,554919,284765,270154,700472,654366,25358,14554,13947,478792,71949,48281,700472,57037,82960,78342,91206,48141,51517,568182,521394,126626,263672,17797,14227,30692,31980,40907,49701,30935,30413,8776,8244,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,PA,6,155000,207469,362469,0,r,551662,267147,284515,737397,636242,38639,43138,43568,506336,136238,82572,737397,46301,89998,85375,109449,59491,45729,573372,544527,116294,274134,8278,8216,18392,18201,29395,43668,37763,53353,26161,30707,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,PA,7,153824,225678,379502,1,r,536290,259826,276464,712330,613745,50437,38771,26784,494979,123465,91592,712330,40967,77030,84319,103092,52409,50023,554247,526249,128106,258813,9482,5484,16737,16739,25349,40260,32535,50930,27376,33921,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,PA,8,173555,207263,380818,0,r,536207,260749,275458,709746,622195,33841,41736,37380,504804,120846,79699,709746,40948,77985,83557,107371,57568,52440,561151,537223,125883,265416,10602,6474,17885,16584,27611,44921,37612,51221,23811,28695,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,PA,9,107985,186580,294565,1,r,545665,265807,279858,689669,649653,27802,6230,15405,487025,58105,32302,689669,44269,76849,78065,91987,53809,51262,550505,522567,135053,277770,18724,17812,34066,32444,40989,55038,34223,30918,8707,4849,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,PR,1,0,0,0,0,,2672253,1247296,1424957,3411307,2278731,527165,8025,3365841,,,,3411307,244392,413129,440352,440533,220311,211987,2715431,2563241,645885,1208438,342334,140713,218725,149536,145068,116024,45000,31810,11004,8224,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,RI,1,130534,71023,202371,1,d,386517,182935,203582,536871,409930,61892,24199,88993,369960,76918,49611,536871,37876,76984,62419,72048,40273,34956,425211,399314,83280,205952,16505,14235,18385,18000,26352,33481,24945,28962,13373,11714,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,RI,2,133108,70301,229148,1,d,401428,189991,211437,519555,440175,24575,19891,68359,364085,74277,49459,519555,40498,65808,60614,74585,38631,33672,422575,395300,90775,202287,13108,9824,18108,18271,23842,33136,25149,37890,12540,10419,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,SC,1,110539,190410,325170,1,r,574786,271715,303071,761869,575670,149009,18812,49421,532326,133870,78328,761869,45306,110209,99156,96108,45642,50862,596521,568687,130349,290002,17425,9495,20944,23215,37012,57054,40049,47814,17818,19176,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,SC,2,105306,183746,304996,1,r,525854,250280,275574,703246,493859,178311,15619,37106,478199,97987,61995,703246,45462,90845,90721,95822,47446,47047,544690,516054,106318,269439,16844,13040,21952,26506,37841,52247,36414,38887,13878,11830,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,SC,3,72933,196325,269540,1,r,517634,248293,269341,684619,528975,132542,9922,32669,463546,65059,36864,684619,48039,83582,78459,88392,48751,43777,533222,500686,120585,258490,19357,17229,31917,32423,40806,45299,29076,26774,9048,6561,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,SC,4,91676,198648,295670,1,r,523983,247001,276982,716552,531230,143936,20414,59921,486060,95526,53583,716552,46369,96576,91187,96333,47704,41574,552060,523002,112686,273239,18897,13989,29104,29965,39263,51740,33776,32123,12331,12051,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,SC,5,105772,161669,273006,1,r,529155,253121,276034,704256,479673,195221,10519,29087,480516,74267,36462,704256,43278,83788,90506,98438,47399,47151,542135,513860,113234,267518,24748,16008,28765,29643,37356,49662,30912,30013,10262,10149,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,SC,6,177947,70099,253901,1,d,512866,248321,264545,680469,258967,396279,12001,34741,442432,57069,29659,680469,62073,97756,77874,78138,43265,40834,531107,492150,104565,248721,34129,18778,36402,33913,38116,39654,21064,18113,4803,3749,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,SC,7,103454,176468,289463,1,r,547053,255865,291188,710108,474178,207559,11537,29846,505397,67308,34529,710108,36763,84242,83625,90233,52281,52606,561420,533112,142410,270478,23074,17853,34744,32668,43497,47821,31250,25479,7754,6338,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,SD,1,132810,237163,369973,1,r,635373,315615,319758,865454,732939,20501,15830,32227,565894,111002,52259,865454,59452,111536,98662,101899,60333,55895,651553,612266,137569,334003,22031,15340,31356,35245,48791,66975,48097,40930,12875,12363,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TN,1,39024,198293,253025,1,r,556521,269981,286540,714504,671967,21438,7579,27130,506886,60599,37819,714504,44770,79417,86051,102104,51247,48728,569461,541457,139339,283213,25697,18787,41799,36557,44982,50513,30094,21749,6728,6307,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TN,2,68401,212455,280856,0,r,568645,271472,297173,740182,657955,53518,14845,29364,509667,97901,59922,740182,56230,93146,89175,100579,49023,49290,586327,553473,128454,294685,23926,15117,32597,32890,40585,55658,37049,33905,11470,11488,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TN,3,76727,176613,266006,1,r,563418,270700,292718,728254,620620,85691,12762,26379,515359,78020,39150,728254,43782,90317,90399,99094,52868,51317,575114,549799,131364,285079,22679,16104,39305,35325,43043,49885,30090,29563,10054,9031,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TN,4,89141,165796,254937,0,r,569815,276039,293776,767655,652091,82426,15467,47671,508174,76562,38032,767655,58868,101600,99252,101538,49055,45430,589821,554694,111299,284054,17074,13958,33736,29000,46241,55943,37665,32560,9267,8610,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TN,5,171111,102433,273544,1,d,545923,255238,290685,762535,515652,200220,30240,71681,522400,122435,73478,762535,56424,143343,104182,95185,48157,41409,597925,568181,90124,311394,22120,11540,28495,32386,49246,59345,39180,37977,14597,16508,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TN,6,61995,202234,284490,1,r,574302,277734,296568,761538,698934,39515,11408,32836,526408,75323,40053,761538,41597,92678,92403,105259,50419,51268,587381,559557,134381,289792,20090,13385,34246,32795,42085,55508,35528,35079,12503,8573,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TN,7,65226,200407,277513,1,r,557896,272614,285282,765730,646913,85209,19441,40228,506330,94722,47423,765730,47978,96236,100543,105355,48443,46006,573479,542640,109747,273435,18319,14336,28332,25483,38950,48641,32937,34670,15064,16703,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TN,8,70925,194386,282733,0,r,532344,253844,278500,706468,531337,146223,17851,20161,482503,82945,50092,706468,41549,78815,87427,98639,48430,47792,542780,514903,121400,260950,20795,13355,27011,26575,32436,46491,29521,34438,14969,15359,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TN,9,171631,41123,217957,1,d,499813,230310,269503,704328,182009,473102,13956,51992,449471,67548,40831,704328,57087,110477,88465,86174,46905,38303,525654,495438,79147,273730,30720,20263,38322,34004,42600,48209,26173,19838,8217,5384,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,1,62847,192434,260409,1,r,505010,244306,260704,717735,548138,135859,8995,124694,465848,66676,30537,717735,50447,88585,84641,87375,50284,39751,542239,506541,115212,250547,20871,14204,36123,28672,37983,43037,29816,24373,7070,8398,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,10,120170,179221,312600,1,r,545627,270743,274884,823296,605730,93870,55634,213827,547243,136208,75655,823296,45287,125655,120701,110761,52631,40505,615596,583042,96990,289151,11894,9755,20338,22614,31089,51194,36512,53702,23540,28513,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,11,0,201871,225548,1,r,527626,261324,266302,759136,671305,35356,10658,289127,485147,70151,28581,759136,56056,106549,84364,86528,45069,46080,565231,530724,116557,264303,17344,12286,31869,30548,38449,47857,27404,34369,10515,13662,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,12,76029,196482,283115,1,r,535618,257400,278218,770350,608659,78148,36010,169674,511560,101510,51661,770350,47343,117639,102978,99088,47580,46733,578915,550680,97542,280567,14343,9748,23827,26198,34524,55320,36062,46338,17188,17019,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,13,0,199050,221242,1,r,486149,243550,242599,707421,605427,46144,18463,190753,460575,64813,28966,707421,46994,95143,88847,81882,46592,40688,532858,496561,107423,254848,17222,13169,28995,31538,36009,49047,29343,30443,10969,8113,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,14,99054,160631,259685,1,r,520249,261670,258579,753147,545161,155807,26246,186863,499765,74334,39233,753147,48097,105380,99276,96495,50786,49057,566908,536050,98771,271252,20794,13569,26388,26328,33143,41895,31093,41505,17927,18610,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,15,101712,66877,177479,0,d,416573,201063,215510,776887,621756,13821,11596,636011,448723,62205,26438,776887,57827,106131,101000,84757,32898,35895,529986,492735,88042,221925,24136,16825,29651,23810,32885,39249,18554,23042,8195,5578,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,16,150228,0,175229,1,d,445766,224098,221668,735784,601497,36679,17602,590829,450945,71532,36230,735784,61905,112773,91309,82153,39620,36180,534012,501837,88910,239593,21974,18942,29125,26230,36830,42765,26820,24052,7309,5546,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,17,86603,149417,245728,1,r,530958,259722,271236,761922,569015,107559,43556,192427,469035,85695,52102,761922,80418,118375,92897,86390,41377,38309,584431,528140,91687,278052,20819,13680,32655,31263,38028,49005,31472,36410,13242,11478,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,18,150157,48306,204308,1,d,465989,227443,238546,787352,379834,299199,35238,328931,487572,69841,39453,787352,62481,129077,112041,97321,41895,33547,573666,537612,73691,274686,26525,18995,36746,31146,41605,42915,26118,28257,8861,13518,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,19,0,176314,203475,0,r,515759,256551,259208,734532,614355,51074,15252,274387,454004,67362,34411,734532,67953,105786,89424,79535,41168,38987,551266,506943,99104,256558,22074,13605,25079,32475,39376,48890,29906,28128,8280,8745,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,2,100231,168692,278236,1,r,504370,244174,260196,779662,519314,103138,59055,243856,519320,135377,76544,779662,50073,129251,117655,98891,48457,42695,585891,559047,82371,287714,12455,6526,21714,23926,29547,52995,34539,46419,25502,34091,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,20,149640,0,187669,1,d,516422,254020,262402,791141,654066,48750,29736,550965,494588,81183,41088,791141,67950,132751,106045,92549,43907,34406,589637,547092,84930,254256,19688,13561,26046,28175,41140,49695,29478,31625,8668,6180,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,21,129765,202967,356031,1,r,598502,291191,307311,804470,694123,37921,35864,243211,553738,157338,92165,804470,62362,116417,106390,101826,53706,50244,641372,603548,125155,315308,18324,11353,22266,24073,36912,57930,39684,51656,23779,29331,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,22,123679,181864,305543,1,r,546113,265972,280141,881407,532428,127238,176740,222025,564955,157049,97574,881407,51260,112750,135428,123642,56198,43229,639094,606834,93708,284890,11095,6048,15102,19446,26603,41672,38364,53736,34058,38766,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,23,107526,110577,228965,1,r,480832,240431,240401,772944,620655,34915,15766,528218,477607,66085,37357,772944,56928,108187,100419,93955,40136,38410,556851,524957,96500,226789,18375,13711,24779,22969,30618,38892,27715,26263,10737,12730,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,24,108389,154845,275635,1,r,499885,238043,261842,790319,495045,104294,118372,196204,543716,160673,82624,790319,48334,141002,115677,110379,53047,40752,606830,581647,82859,310253,8917,8816,19604,25608,40421,61249,38672,50920,22792,33254,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,25,117073,180988,310196,1,r,552128,270562,281566,762897,637706,66361,27584,148005,506581,122048,66171,762897,51639,101690,103285,99649,51628,44017,581785,547404,106312,266033,11974,9310,19139,21719,34866,46096,35648,40382,18765,28134,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,26,94507,211730,319080,1,r,564226,270701,293525,845376,662384,71946,63395,155535,537493,162971,74855,845376,52540,112386,129248,126126,51337,39462,614541,578347,78934,282462,10222,5743,15799,18042,26584,45628,36324,57838,31114,35168,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,27,88329,142251,230580,1,r,511768,245846,265922,736778,621318,44927,14199,388193,479223,63239,33804,736778,51354,96855,88843,90658,49674,41948,551600,520138,111245,260365,19689,13369,26652,26051,35586,49648,31904,36121,11140,10205,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,28,122086,57740,184442,1,d,405399,195340,210059,736150,647918,35107,8990,578212,430861,51740,24472,736150,52843,97564,94303,85227,35968,33513,506919,469548,84286,212327,21499,14473,27751,24185,28005,36685,23188,23955,6363,6223,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,29,95649,31646,131982,1,d,361542,177664,183878,765403,590819,84570,19206,590013,451687,32612,14204,765403,56145,114498,105275,91694,43646,36334,531037,495956,60240,234493,16422,15762,35734,30109,37429,46013,23549,19562,5602,4311,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,3,109420,193684,316467,1,r,543174,261391,281783,842800,580112,93841,140234,123276,551334,189348,105733,842800,49244,105951,133426,130133,51634,41410,621464,591468,88780,304582,11526,5198,14002,16795,30153,50444,41446,59943,35479,39596,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,30,170502,41518,218826,1,d,458009,211708,246301,749289,365296,336457,15485,284901,466717,61698,34118,749289,58351,113870,98268,93139,46994,38043,544945,515556,76403,263998,24167,13646,32150,35174,38794,47400,31158,27741,8215,5553,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,31,103852,166060,284588,1,r,572177,279595,292582,830908,627321,113247,55245,198875,533222,124403,58604,830908,55030,123134,123083,104389,45340,39377,610363,577925,97899,280467,11197,8583,20076,22590,34330,54659,40566,53142,17432,17892,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,32,0,162868,229171,1,r,477590,231310,246280,753715,518302,117776,70276,199453,502640,137024,81087,753715,49383,123168,103924,101558,46806,40818,567220,544902,86366,286210,12254,9239,21163,24300,33595,50680,35917,47089,18562,33411,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,33,93147,33222,126369,1,d,336142,160783,175359,764730,510928,128603,21113,511624,435724,27932,12663,764730,60020,115832,103572,90488,34955,30265,522402,482524,60612,229843,20482,14679,35765,33962,37756,46840,21106,13919,3543,1791,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,34,104638,62323,166961,1,d,425445,211350,214095,723156,667875,11098,7423,606574,430781,45197,19824,723156,57870,89985,87146,82922,38427,31021,510113,474344,101280,210523,26198,17592,30539,24097,28255,36203,21422,16194,6141,3882,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,35,124612,62384,197576,1,d,524681,258228,266453,822601,599752,92449,20172,503232,508479,70787,32729,822601,72942,149029,112527,91526,43729,35468,605315,565198,76200,264053,21453,13913,31017,29587,38723,52599,33736,29280,7517,6228,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,36,0,193675,218565,1,r,501056,244551,256505,732975,608708,72717,19460,194609,475596,62493,29942,732975,50148,94913,90918,96094,48758,44249,546989,515607,100664,251784,15282,12484,24670,26483,31690,44358,28298,39508,15376,13635,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,4,0,216643,246220,1,r,528297,255778,272519,735554,600780,85122,10615,97688,494545,74267,35164,735554,41520,85294,94125,94388,52646,44086,556302,526517,124006,262678,18882,13681,27289,25971,37097,47846,32343,33769,15118,10682,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,5,0,155469,192875,1,r,486675,238295,248380,764456,581587,120651,20167,220316,494927,69724,34469,764456,48168,106424,104981,96116,42139,43382,563525,531601,101885,253878,13432,14143,26448,31098,40272,46558,28900,31941,11340,9746,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,6,106667,159444,273296,1,r,519785,251160,268625,770255,506922,171493,41768,171225,494562,94429,47756,770255,57149,107266,100242,106480,48496,41334,571430,542908,90744,263565,10915,9526,17951,22826,34122,54876,37715,44778,16860,13996,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,7,111991,143542,255533,1,r,449654,214099,235555,770606,518515,105730,90885,245919,518453,162805,99957,770606,43068,134693,112992,99055,48780,39516,574812,556862,83417,303045,14346,11220,23592,25353,33431,49496,34375,46778,22277,42177,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,8,0,236379,236379,1,r,554452,278407,276045,813519,675178,80755,27555,175587,534784,105431,55828,813519,54576,105269,108622,111444,56016,44525,612471,578779,108908,276789,13864,10752,22194,24438,35366,48591,33722,43209,18175,26478,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,TX,9,152032,36491,188523,1,d,427912,201367,226545,793923,294780,299804,105443,308040,493330,76498,41010,793923,68224,132318,104966,96051,46235,38550,582886,547919,75210,267825,20257,13772,34356,32933,42394,50045,32717,28095,8669,4587,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,UT,1,73380,182925,277451,1,r,495563,246888,248675,757558,679259,12951,19782,97949,434936,84628,41064,757558,61163,103298,102573,79305,41665,33897,519395,484888,74198,234783,11492,7297,16845,17601,30672,50018,37593,39624,14179,9462,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,UT,2,93778,170524,276819,1,r,502385,253482,248903,749217,619637,15831,26384,111735,467152,95546,56340,749217,55667,113933,100589,76737,37985,39588,544753,514444,98320,247006,10337,9950,20974,23801,35393,52490,35339,35947,11965,10810,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,UT,3,75716,209589,285305,1,r,491817,243294,248523,751776,686210,7328,25757,78668,409080,111085,59146,751776,86420,103314,89718,73182,36616,32228,522796,480336,74022,219529,10048,6916,13651,17017,25994,43225,28909,38878,16624,18267,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,UT,4,113413,147597,274569,1,r,493609,245339,248270,792666,648177,15557,32941,132088,472076,89871,43255,792666,50534,127489,117146,83628,37142,33721,542426,511668,72950,241829,8182,6571,16671,18788,30675,54157,39064,43501,13609,10611,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,VA,1,140785,230213,384601,1,r,564338,279578,284760,776836,559406,144254,37385,72669,523683,120068,76260,776836,49714,92744,99121,115342,54220,46087,593440,563127,116169,277101,9783,7306,15796,19935,30087,45592,37177,53939,26690,30796,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,VA,10,187712,210791,400083,0,r,538250,265207,273043,827279,595156,68231,134165,116015,540873,160420,133446,827279,43927,92846,123071,131689,56356,41389,605152,579073,95522,272000,7035,4193,9180,11329,18104,33538,27906,57704,39797,63214,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,VA,11,247818,0,282003,1,d,498639,245111,253528,802910,452742,122655,170034,146978,535531,160544,136562,802910,52355,109868,120705,117299,51168,44817,607848,578856,91674,271313,10313,3581,7900,11857,19501,35833,36204,62783,35755,47586,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
