year,state,district,dem,rep,tot,incumbent,prevparty,voteage_pop,voteage_m,voteage_f,race_pop,race_white,race_nonwhite,ed_pop,ed_4y,ed_no4y,age_pop,age_18_34,age_35_49,age_50_64,age_65_plus,inc_pop,inc_lt_50,inc_50_100,inc_100_plus,"Gender,Male","Gender,Female","Age,18-34","Age,35-49","Age,50-64","Age,65 and Older","Income,Less Than $50K","Income,$50-100K","Income,$100K or More","Race,White","Race,Non-White","Education,HS or less","Education,4yrDegree"
2020,MD,4,282119,71671,353790,1,d,499522,232895,266627,758795,216598,542197,524525,186591,337934,758795,135659,155258,151031,107267,274009,66936,90492,116581,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MD,5,274210,123525,397735,1,d,548323,259765,288558,756743,354165,402578,513130,176078,337052,756743,126636,147444,160287,110218,261745,56004,72244,133497,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MD,6,215540,143599,366032,1,d,534386,260089,274297,769046,510251,258795,534906,231685,303221,769046,124222,159347,158408,117976,274499,75942,75613,122944,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MD,7,237084,92825,329909,1,d,539189,253218,285971,717158,255721,461437,504168,202150,302018,717158,127698,136087,148325,117337,279322,115176,69625,94521,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MD,8,274716,0,401873,1,d,522028,249861,272167,776393,493234,283159,540661,293980,246681,776393,118554,156046,153383,138749,282260,61788,67813,152659,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,ME,1,271004,165008,436012,1,d,550561,264141,286420,686731,642538,44193,509126,206434,302692,686731,111463,124934,150749,144026,293012,107200,95969,89843,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,ME,2,197835,175006,372841,1,d,528209,257903,270306,657481,620749,36732,482026,122565,359461,657481,94916,116895,148364,141952,280606,137029,88218,55359,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MI,1,153328,256581,416219,1,r,565370,285322,280048,697102,642735,54367,512016,133978,378038,697102,98837,113786,154363,168721,298748,143182,99986,55580,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MI,10,138179,271607,409786,0,r,554418,272654,281764,721753,663644,58109,512931,127642,385289,721753,105831,133159,160725,139079,287019,102641,94058,90320,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MI,11,226128,215405,450469,1,d,537952,264093,273859,735677,593221,142456,525011,257804,267207,735677,113029,141866,163766,129888,292059,74435,88559,129065,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MI,12,254957,117719,383823,1,d,525725,251851,273874,704912,547006,157906,466273,162530,303743,704912,140052,124430,130299,109153,277907,108950,90279,78678,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MI,13,223205,53311,285879,1,d,485588,227640,257948,672291,258937,413354,441701,70598,371103,672291,130266,121753,121262,96286,264757,157742,72095,34920,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MI,14,271370,62664,342303,1,d,496156,230572,265584,689939,234993,454946,472011,165397,306614,689939,136220,121704,130725,111115,273932,135769,74542,63621,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MI,2,154122,238711,403247,1,r,553948,270000,283948,746998,633304,113694,493749,135723,358026,746998,128857,132864,140707,123036,280717,115055,99753,65909,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MI,3,189769,213649,403418,0,,554738,273046,281692,752287,623004,129283,509559,163381,346178,752287,136678,141045,143557,115897,283800,111131,91735,80934,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MI,4,120802,242621,373245,1,r,554656,276350,278306,702887,658899,43988,485349,113479,371870,702887,106897,121176,144768,138635,272535,124913,87473,60149,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MI,5,196599,150772,361032,1,d,521742,249238,272504,672466,518850,153616,473345,95532,377813,672466,108166,118338,142897,128491,284841,149698,85184,49959,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MI,6,152085,211496,378420,1,r,542562,264833,277729,721508,612051,109457,483048,137745,345303,721508,124041,127886,139707,128301,283902,125320,92790,65792,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MI,7,159743,227524,387267,1,r,550964,275688,275276,710064,645163,64901,500720,133708,367012,710064,108977,130016,152749,135879,280096,111909,93905,74282,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MI,8,217922,202525,428344,1,d,562613,270124,292489,740750,630546,110204,495623,209285,286338,740750,117671,136196,153648,117388,284819,95328,84579,104912,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MI,9,230318,153296,399116,1,d,556032,265175,290857,718223,549812,168411,523291,163993,359298,718223,144517,136156,146646,124540,304748,120748,103328,80672,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MN,1,167890,179234,368572,1,r,497765,244261,253504,679003,604755,74248,455430,141655,313775,679003,112344,119199,127994,121175,273667,100967,94994,77706,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MN,2,204534,194954,424239,1,d,517880,253501,264379,717698,593539,124159,481445,195985,285460,717698,112327,146856,142323,103346,266732,68271,78405,120056,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MN,3,246666,196625,443291,1,d,528462,252533,275929,730214,564634,165580,509293,255550,253743,730214,110271,150449,153117,116433,281550,60581,81883,139086,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MN,4,245813,112730,388080,1,d,516588,248489,268099,719873,504711,215162,485867,217276,268591,719873,136736,135252,132369,108378,269193,88334,79836,101023,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MN,5,255924,102878,396781,1,d,535070,265476,269594,724373,487035,237338,505040,243872,261168,724373,183463,140029,117504,98290,309153,114761,96332,98060,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MN,6,140853,270901,411754,1,r,533104,268510,264594,729029,647996,81033,478637,155402,323235,729029,115123,144774,145677,97539,263748,67899,87353,108496,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MN,7,144840,194066,363115,1,d,501373,248247,253126,668096,603675,64421,453032,105783,347249,668096,98395,112549,131211,134138,275213,111126,97795,66292,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MN,8,147853,223432,393475,1,r,527314,264847,262467,671346,621243,50103,478468,117703,360765,671346,99437,117695,143143,142192,283312,112271,97346,73695,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MO,1,249087,59940,315793,0,d,547921,252790,295131,727772,308948,418824,499521,167555,331966,727772,158924,133793,133815,106360,320959,159700,98367,62892,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MO,2,204540,233157,449344,1,r,576008,272062,303946,751926,666694,85232,541357,280598,260759,751926,113594,138555,163635,151619,307657,80609,91969,135079,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MO,3,116095,282866,407305,1,r,608065,302593,305472,802919,736085,66834,554777,157257,397520,802919,129175,156185,163220,133934,307761,106430,107704,93627,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MO,4,107635,245247,362836,1,r,590595,290543,300052,775664,688277,87387,510236,132419,377817,775664,132022,135202,143474,131541,293159,136156,94055,62948,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MO,5,207180,135934,352386,1,d,579431,277850,301581,777659,534414,243245,535994,159462,376532,777659,152936,142617,148050,122528,324295,147635,102887,73773,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MO,6,118926,258709,385779,1,r,586958,285831,301127,777104,693307,83797,525235,151425,373810,777104,118947,145341,153159,131707,290828,116452,94159,80217,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MO,7,98111,254318,368002,1,r,594430,287120,307310,787917,717901,70016,529184,131649,397535,787917,139235,138192,146736,140534,322806,166588,100459,55759,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MO,8,70561,253811,330226,1,r,566910,280110,286800,736467,677313,59154,509858,90916,418942,736467,112572,132143,150373,139720,290872,159235,87848,43789,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MS,1,104008,228787,332795,1,r,579478,276930,302548,769026,513762,255264,510727,109623,401104,769026,120355,147978,146997,123593,278795,138697,86653,53445,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MS,2,196224,101010,297234,1,d,519040,245667,273373,692452,211581,480871,453070,86114,366956,692452,111720,126948,126637,111572,251496,155957,63247,32292,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MS,3,120782,221064,341846,1,r,560442,264922,295520,738992,447016,291976,493902,131013,362889,738992,122115,137876,140455,124053,280709,140624,82173,57912,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MS,4,0,0,0,1,r,587363,279686,307677,775679,554611,221068,521965,115001,406964,775679,117289,147585,150154,127586,289229,150979,82270,55980,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,MT,1,262340,339169,601509,0,r,831760,415318,416442,1068778,940423,128355,741950,249148,492802,1068778,172108,191061,209861,207909,437651,192020,140621,105010,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NC,1,188870,159748,348618,1,d,570191,261649,308542,763500,359842,403658,519898,150115,369783,763500,137454,137484,146701,130551,305873,158102,88442,59329,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NC,10,128189,284095,412284,1,r,591040,279075,311965,771791,626605,145186,549139,143803,405336,771791,119094,144950,159111,150398,298394,139314,93815,65265,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NC,11,190609,245351,450145,0,r,607938,291752,316186,772612,691103,81509,570240,149994,420246,772612,113307,137015,163378,180333,323519,155411,104975,63133,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NC,12,0,0,0,1,d,599115,277033,322082,891792,400802,490990,598431,248108,350323,891792,204813,190536,148954,93280,341716,132729,113068,95919,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NC,13,124684,267181,391865,1,r,581381,275374,306007,780466,530622,249844,536460,163828,372632,780466,132998,140970,154339,133243,306521,139517,95500,71504,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NC,2,311887,172544,495345,0,r,636164,306035,330129,888547,638363,250184,598266,229271,368995,888547,126490,189017,178993,125454,321361,109439,92764,119158,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NC,3,132752,229800,362552,1,r,581048,294341,286707,761753,557793,203960,508338,128427,379911,761753,142381,129524,142614,135639,296678,138271,93382,65025,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NC,4,332421,161298,493719,1,d,610536,289710,320826,873270,523931,349339,581808,325067,256741,873270,181510,184577,151325,103735,337926,110565,100584,126777,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NC,5,119846,257843,385244,1,r,583346,277509,305837,765013,606473,158540,529567,141692,387875,765013,122037,137328,156202,141690,305576,154100,90331,61145,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NC,6,253531,153598,407129,0,r,581560,273672,307888,791470,561103,230367,548564,138615,409949,791470,114423,149388,165809,142789,305260,140229,97123,67908,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NC,7,179045,272443,451488,1,r,621515,292988,328527,816402,608631,207771,574460,161845,412615,816402,123443,143321,164156,168951,319329,150826,98144,70359,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NC,8,177781,202774,380555,1,r,591696,288910,302786,815055,526577,288478,538634,148782,389852,815055,157766,147466,146419,123387,298572,136002,97523,65047,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NC,9,179463,224661,404124,1,r,574114,273224,300890,796413,512665,283748,533272,191638,341634,796413,106205,162683,162215,121485,285623,112451,78166,95006,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,ND,1,97970,245229,355223,1,r,567545,289374,278171,762062,653910,108152,504375,153397,350978,762062,156974,134301,132323,120177,323519,124455,102645,96419,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NE,1,119622,189006,317566,1,r,475365,235513,239852,651958,574306,77652,419704,138452,281252,651958,120321,116686,116488,101033,259127,97577,89391,72159,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NE,2,155706,171071,336962,1,r,472694,229615,243079,684882,553442,131440,445090,187750,257340,684882,127633,134300,118514,90068,262877,90090,86106,86681,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NE,3,50690,225157,286770,1,r,440891,218411,222480,597568,539015,58553,406976,96385,310591,597568,87883,100115,115440,121194,249440,110965,86298,52177,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NH,1,205606,185159,400512,1,d,540722,262255,278467,686735,637422,49313,493842,188733,305109,686735,109388,129063,154204,125064,274786,82527,85620,106639,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NH,2,208289,168886,386294,1,d,529493,263028,266465,672976,621154,51822,485908,179504,306404,672976,107132,120986,151619,128083,266610,86699,82295,97616,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NJ,1,240567,144463,385030,1,d,539844,255478,284366,726825,494276,232549,503379,167899,335480,726825,123160,140315,147317,118007,270997,91790,76400,102807,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NJ,10,241522,40298,290009,1,d,506649,235246,271403,761783,236569,525214,519452,168007,351445,761783,150467,153127,143331,101811,285444,117584,83555,84305,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NJ,11,235163,206013,441176,1,d,527170,252272,274898,717657,586527,131130,509884,291196,218688,717657,100648,144044,158322,131419,270984,47477,62286,161221,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NJ,12,230883,114591,351725,1,d,505109,243782,261327,747082,395203,351879,520687,245296,275391,747082,118287,148191,154342,124726,273400,79973,72106,121321,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NJ,2,173849,195526,376547,1,r,528293,255315,272978,707255,523412,183843,503363,136810,366553,707255,110248,127353,151808,139974,271508,99031,82658,89819,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NJ,3,229840,196327,431762,1,d,568535,271939,296596,735981,581851,154130,531315,191121,340194,735981,113591,135861,158356,149443,284794,73552,92055,119187,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NJ,4,162420,254103,424368,1,r,536357,260121,276236,748199,643157,105042,508098,225033,283065,748199,106557,131318,153966,143930,275617,76928,70128,128561,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NJ,5,225175,193333,423636,1,d,538231,260148,278083,734764,581149,153615,516379,261397,254982,734764,98921,140623,164272,138722,267665,56000,65376,146289,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NJ,6,199648,126760,326408,1,d,502050,242878,259172,739726,451276,288450,500231,205533,294698,739726,130696,148742,145594,102850,256290,69562,67370,119358,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NJ,7,219629,214318,433947,1,d,520886,251165,269721,734239,549923,184316,516062,282978,233084,734239,100571,149314,168519,123926,271992,52055,67204,152733,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NJ,8,176758,58686,238773,1,d,420965,204109,216856,766357,442827,323530,531562,187751,343811,766357,178011,171992,127682,84385,287329,110522,81031,95776,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NJ,9,203674,98629,309542,1,d,476041,227596,248445,762322,478125,284197,530817,188744,342073,762322,137475,153209,150092,115882,270244,85165,73909,111170,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NM,1,186953,134337,321290,1,d,510328,245162,265166,691229,514572,176657,485656,167382,318274,691229,127144,130749,132456,122284,276649,125310,83370,67969,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NM,2,122546,142283,264829,1,d,492566,246557,246009,705615,578192,127423,459519,94247,365272,705615,115084,124199,124647,124971,254925,132834,76191,45900,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NM,3,186282,131166,317448,0,d,519277,252164,267113,699985,457189,242796,480813,132969,347844,699985,116378,124436,133143,130475,261846,121507,80373,59966,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NV,1,137868,74490,223213,1,d,423658,214462,209196,712411,365927,346484,486893,85642,401251,712411,142190,141128,130628,100897,257962,144441,76329,37192,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NV,2,155780,216078,382673,1,r,536143,270771,265372,736907,578127,158780,517182,141235,375947,736907,132826,133914,146291,131833,298135,105669,97927,94539,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NV,3,203421,190975,417252,1,d,630813,309739,321074,857197,552971,304226,614749,212887,401862,857197,152633,187095,162633,141690,321058,92169,105660,123229,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NV,4,168457,152284,332469,1,d,521318,260551,260767,773641,492091,281550,517642,109155,408487,773641,132137,146234,141265,123799,266402,104162,92964,69276,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NY,1,169294,205715,375009,1,r,526240,253195,273045,713168,609438,103730,500228,191345,308883,713168,112129,133459,154020,128258,252630,59049,64472,129109,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NY,10,206310,66889,276569,1,d,498723,234930,263793,732732,503607,229125,526935,333689,193246,732732,161622,146263,127330,118460,317659,86151,66160,165348,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NY,11,137198,155608,292806,1,d,498830,233885,264945,737390,511527,225863,516311,196594,319717,737390,128047,143877,145670,125902,265022,85964,69437,109621,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NY,12,265172,53061,322248,1,d,552090,261980,290110,725760,515038,210722,575696,417662,158034,725760,224093,152292,112453,119460,366996,79328,72143,215525,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NY,13,231841,19829,254965,1,d,485528,219890,265638,751661,225691,525970,535132,175852,359280,751661,194064,147024,131728,100296,295057,155088,77096,62873,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NY,14,152661,58440,213101,1,d,401473,198917,202556,696664,288342,408322,503790,141886,361904,696664,149910,147822,123959,106108,242702,90988,79060,72654,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NY,15,169533,21221,190754,0,d,421642,186672,234970,739390,120577,618813,458160,66759,391401,739390,152555,137232,126878,75652,262833,172133,62031,28669,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NY,16,218471,0,259556,0,d,506330,233907,272423,739893,328712,411181,514624,208975,305649,739893,119713,139334,144095,137252,277231,99333,72073,105825,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NY,17,197353,117307,332655,0,d,495562,237981,257581,737355,509344,228011,494752,245482,249270,737355,115245,139804,146118,120851,249845,56147,55340,138358,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NY,18,187169,145098,335429,1,d,530428,259839,270589,718624,554583,164041,484103,175023,309080,718624,112919,136619,151189,114260,253104,70811,65763,116530,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NY,19,192100,151475,350598,1,d,555732,273985,281747,701011,610864,90147,508208,158584,349624,701011,102877,124240,159204,148092,272241,102996,82014,87231,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NY,2,154246,177379,335073,0,r,512037,250247,261790,698974,516218,182756,485988,158638,327350,698974,116384,131293,153077,113225,223418,44044,57627,121747,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NY,20,219705,139446,359151,1,d,560724,269068,291656,725669,568073,157596,503201,203139,300062,725669,131937,130841,141469,129486,302852,107366,88209,107277,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NY,21,131992,188649,320641,1,r,546491,280171,266320,694835,642777,52058,487798,120669,367129,694835,114418,123742,146438,129677,280765,121654,91087,68024,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NY,22,154997,155348,317094,1,d,533819,262176,271643,688391,610787,77604,470922,122713,348209,688391,111867,115078,142161,131296,277265,123295,87659,66311,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NY,23,129014,181169,313724,1,r,540476,265036,275440,687583,621613,65970,471015,131930,339085,687583,106939,113480,141179,134467,282880,130874,89585,62421,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NY,24,147638,182567,343437,1,r,539232,259517,279715,701841,584533,117308,486072,155415,330657,701841,110247,125528,147145,124519,280843,116245,89024,75574,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NY,25,206396,136198,347919,1,d,547133,259388,287745,714657,535686,178971,497620,200907,296713,714657,131948,125200,141181,127736,294719,121589,89005,84125,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NY,26,223276,91687,319591,1,d,540265,255400,284865,703114,494724,208390,490956,154855,336101,703114,140903,119813,137982,122413,311623,148735,93360,69528,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NY,27,149559,229044,383487,1,r,568055,280695,287360,719554,666977,52577,519888,172250,347638,719554,106541,131526,162084,143408,296942,103234,98367,95341,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NY,3,208555,161931,372642,1,d,536640,258653,277987,725746,532099,193647,522984,293960,229024,725746,100980,130192,164042,155814,257333,50300,52231,154802,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NY,4,199762,153007,355793,1,d,512546,247035,265511,730314,470752,259562,509901,222249,287652,730314,120366,143971,148323,122940,238571,52138,56366,130067,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NY,5,0,0,0,1,d,495842,228514,267328,759001,131438,627563,525292,135812,389480,759001,134649,142787,156053,121331,230322,76043,66998,87281,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NY,6,158862,74829,233691,1,d,434571,207640,226931,714299,295148,419151,527007,201178,325829,714299,121980,147013,154372,124241,266127,98366,71414,96347,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NY,7,191073,32520,225115,1,d,443176,216649,226527,698794,338843,359951,488355,179887,308468,698794,172751,144999,115344,87384,253213,103353,61576,88284,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NY,8,234933,42007,276940,1,d,545882,237340,308542,776825,245758,531067,549655,193648,356007,776825,179603,150225,134758,120604,308982,135498,80292,93192,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,NY,9,230221,43950,276867,1,d,481363,218139,263224,720316,260531,459785,510141,207117,303024,720316,151377,142279,129167,112836,285637,108684,75089,101864,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,OH,1,172022,199560,385274,1,r,550781,266070,284711,749773,530281,219492,498444,188679,309765,749773,130363,137751,147167,109166,300336,115811,88131,96394,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,OH,10,151976,212972,364948,1,r,552940,262794,290146,723716,546380,177336,495847,153877,341970,723716,126952,125443,139100,131987,300821,134062,94984,71775,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,OH,11,242098,60323,302421,1,d,525057,245327,279730,684617,272681,411936,475195,133131,342064,684617,131887,115746,137341,120193,307046,172133,81541,53372,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,OH,12,182847,241790,437672,1,r,588304,284671,303633,788335,681978,106357,540443,228210,312233,788335,124943,163342,153587,125940,301083,94401,94001,112681,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,OH,13,173631,148648,330801,1,d,560255,266690,293565,704191,571945,132246,495839,117353,378486,704191,126496,121156,144596,137519,301973,161314,91804,48855,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,OH,14,158586,238864,397450,1,r,553234,265802,287432,714870,644694,70176,510188,172727,337461,714870,98837,130234,154395,148210,289183,103355,93880,91948,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,OH,15,140183,243103,383286,1,r,594787,299132,295655,769664,687485,82179,538878,187110,351768,769664,141884,153226,152163,118540,293600,101098,94788,97714,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,OH,16,144071,247335,391406,1,r,556708,268467,288241,719744,667377,52367,514273,182664,331609,719744,107280,129659,151621,149127,298797,103648,101742,93407,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,OH,2,146781,230430,377211,1,r,555323,265446,289877,730151,629338,100813,511599,169303,342296,730151,125967,136181,145304,130770,301403,123967,86966,90470,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,OH,3,227420,93569,320989,1,d,565727,272441,293286,813890,430038,383852,524905,156735,368170,813890,179709,149682,136048,89219,318400,152533,102806,63061,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,OH,4,101897,235875,347626,1,r,550776,272622,278154,712261,635946,76315,495000,99045,395955,712261,110231,132708,147093,130897,286055,117506,104284,64265,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,OH,5,120962,257019,377981,1,r,553726,267647,286079,721212,657924,63288,491700,137702,353998,721212,118887,125021,145375,129747,293869,114064,99880,79925,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,OH,6,85661,249130,334791,1,r,549999,271981,278018,698284,664685,33599,496262,88562,407700,698284,100022,124590,150579,142323,275138,130756,89349,55033,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,OH,7,102271,236607,350549,1,r,553091,269427,283664,727011,669556,57455,499046,105188,393858,727011,101344,130751,147858,137858,284461,122779,98495,63187,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,OH,8,110766,246277,357043,1,r,547822,265094,282728,733811,642366,91445,487504,123116,364388,733811,111484,133226,145155,125298,280620,111042,93904,75674,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,OH,9,190328,111385,301713,1,d,520939,244657,276282,697570,519976,177594,474682,113183,361499,697570,127902,121099,134338,116754,297555,161769,86475,49311,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,OK,1,109641,213700,335471,1,r,574642,275491,299151,809500,575809,233691,538008,172307,365701,809500,143936,152239,146873,123332,314493,132936,97978,83579,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,OK,2,63472,216511,288527,1,r,565049,276822,288227,747337,492262,255075,507310,88341,418969,747337,114509,131319,143870,143960,285136,155377,84352,45407,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,OK,3,66501,242677,309178,1,r,568862,283185,285677,782091,623806,158285,512294,121357,390937,782091,129162,144732,140192,128220,286280,131775,93863,60642,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,OK,4,90459,213096,314358,1,r,594411,295648,298763,792928,595524,197404,518821,133184,385637,792928,143595,146329,142882,121724,293347,122912,93822,76613,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,OK,5,145658,158191,303849,1,d,572095,272906,299189,825115,578384,246731,542811,171320,371491,825115,160173,153255,145328,117986,315895,142333,96899,76663,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,OR,1,297071,161928,458999,1,d,617472,302266,315206,858875,673842,185033,603297,245802,357495,858875,162431,179180,160230,132328,325950,92509,104170,129271,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
